"U:0","U:1","U:2","S:0","S:1","S:2","S:3","S:4","S:5","S:6","S:7","S:8","S:9","ERROR","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0089418,2.8572e-08,-0.00056546,-0.87386,19.386,1.0377e-06,-0.00043842,-2.8641e-12,-6.2304e-12,19.837,-0.87386,1.0377e-06,19.386,0.03202,1,0.655,95.655,0,5
0.0089417,2.8568e-08,-0.00056546,-0.8728,19.385,1.0107e-06,-0.00043121,-2.7573e-12,-6.2078e-12,19.836,-0.8728,1.0107e-06,19.385,0.032016,1,0.66,95.66,0,5
0.0089415,2.8565e-08,-0.00056546,-0.87174,19.384,9.8327e-07,-0.00042416,-2.6506e-12,-6.1838e-12,19.834,-0.87174,9.8327e-07,19.384,0.032013,1,0.665,95.665,0,5
0.0089414,2.8561e-08,-0.00056546,-0.87068,19.383,9.5525e-07,-0.00041726,-2.5439e-12,-6.1584e-12,19.832,-0.87068,9.5525e-07,19.383,0.03201,1,0.67,95.67,0,5
0.0089412,2.8558e-08,-0.00056546,-0.86962,19.382,9.2663e-07,-0.00041051,-2.437e-12,-6.1316e-12,19.831,-0.86962,9.2663e-07,19.382,0.032007,1,0.675,95.675,0,5
0.0089411,2.8554e-08,-0.00056546,-0.86856,19.381,8.9748e-07,-0.00040393,-2.3302e-12,-6.1035e-12,19.829,-0.86856,8.9748e-07,19.381,0.032004,1,0.68,95.68,0,5
0.0089409,2.8551e-08,-0.00056546,-0.8675,19.38,8.6777e-07,-0.00039749,-2.2234e-12,-6.074e-12,19.828,-0.8675,8.6777e-07,19.38,0.032,1,0.685,95.685,0,5
0.0089407,2.8547e-08,-0.00056546,-0.86644,19.379,8.3745e-07,-0.00039121,-2.1164e-12,-6.0431e-12,19.826,-0.86644,8.3745e-07,19.379,0.031997,1,0.69,95.69,0,5
0.0089406,2.8544e-08,-0.00056546,-0.86538,19.377,8.0662e-07,-0.00038508,-2.0095e-12,-6.0109e-12,19.824,-0.86538,8.0662e-07,19.377,0.031994,1,0.695,95.695,0,5
0.0089404,2.854e-08,-0.00056546,-0.86432,19.376,7.7522e-07,-0.00037911,-1.9026e-12,-5.9773e-12,19.823,-0.86432,7.7522e-07,19.376,0.031991,1,0.7,95.7,0,5
0.0089403,2.8537e-08,-0.00056546,-0.86326,19.375,7.4321e-07,-0.00037329,-1.7955e-12,-5.9423e-12,19.821,-0.86326,7.4321e-07,19.375,0.031988,1,0.705,95.705,0,5
0.0089401,2.8533e-08,-0.00056546,-0.8622,19.374,7.1068e-07,-0.00036763,-1.6885e-12,-5.906e-12,19.819,-0.8622,7.1068e-07,19.374,0.031984,1,0.71,95.71,0,5
0.0089399,2.853e-08,-0.00056546,-0.86114,19.373,6.7759e-07,-0.00036212,-1.5815e-12,-5.8683e-12,19.818,-0.86114,6.7759e-07,19.373,0.031981,1,0.715,95.715,0,5
0.0089398,2.8526e-08,-0.00056546,-0.86008,19.372,6.4389e-07,-0.00035676,-1.4743e-12,-5.8292e-12,19.816,-0.86008,6.4389e-07,19.372,0.031978,1,0.72,95.72,0,5
0.0089396,2.8523e-08,-0.00056546,-0.85902,19.371,6.0967e-07,-0.00035157,-1.3672e-12,-5.7888e-12,19.815,-0.85902,6.0967e-07,19.371,0.031975,1,0.725,95.725,0,5
0.0089395,2.8519e-08,-0.00056546,-0.85796,19.37,5.7484e-07,-0.00034651,-1.26e-12,-5.7469e-12,19.813,-0.85796,5.7484e-07,19.37,0.031972,1,0.73,95.73,0,5
0.0089393,2.8516e-08,-0.00056546,-0.8569,19.369,5.3949e-07,-0.00034162,-1.1528e-12,-5.7038e-12,19.811,-0.8569,5.3949e-07,19.369,0.031968,1,0.735,95.735,0,5
0.0089392,2.8512e-08,-0.00056546,-0.85585,19.368,5.0359e-07,-0.00033689,-1.0457e-12,-5.6593e-12,19.81,-0.85585,5.0359e-07,19.368,0.031965,1,0.74,95.74,0,5
0.008939,2.8509e-08,-0.00056546,-0.85478,19.367,4.6706e-07,-0.0003323,-9.383e-13,-5.6133e-12,19.808,-0.85478,4.6706e-07,19.367,0.031962,1,0.745,95.745,0,5
0.0089388,2.8505e-08,-0.00056546,-0.85373,19.366,4.3003e-07,-0.00032787,-8.3107e-13,-5.5661e-12,19.806,-0.85373,4.3003e-07,19.366,0.031959,1,0.75,95.75,0,5
0.0089387,2.8651e-08,-0.00056546,-0.85267,19.365,4.305e-07,-0.00033111,-1.0473e-12,-5.2929e-12,19.805,-0.85267,4.305e-07,19.365,0.031956,1,0.755,95.755,0,5
0.0089385,2.8648e-08,-0.00056546,-0.85162,19.364,4.3122e-07,-0.00033398,-1.2634e-12,-5.0198e-12,19.803,-0.85162,4.3122e-07,19.364,0.031952,1,0.76,95.76,0,5
0.0089384,2.8644e-08,-0.00056546,-0.85056,19.363,4.3207e-07,-0.00033681,-1.4793e-12,-4.7468e-12,19.802,-0.85056,4.3207e-07,19.363,0.031949,1,0.765,95.765,0,5
0.0089382,2.8641e-08,-0.00056546,-0.84951,19.362,4.3305e-07,-0.00033959,-1.6952e-12,-4.4732e-12,19.8,-0.84951,4.3305e-07,19.362,0.031946,1,0.77,95.77,0,5
0.008938,2.8637e-08,-0.00056546,-0.84846,19.361,4.3417e-07,-0.00034235,-1.9114e-12,-4.1988e-12,19.798,-0.84846,4.3417e-07,19.361,0.031942,1,0.775,95.775,0,5
0.0089379,2.8634e-08,-0.00056546,-0.84741,19.359,4.3541e-07,-0.00034506,-2.1272e-12,-3.9244e-12,19.797,-0.84741,4.3541e-07,19.359,0.031939,1,0.78,95.78,0,5
0.0089377,2.863e-08,-0.00056546,-0.84636,19.358,4.3679e-07,-0.00034774,-2.3434e-12,-3.6491e-12,19.795,-0.84636,4.3679e-07,19.358,0.031936,1,0.785,95.785,0,5
0.0089376,2.8627e-08,-0.00056546,-0.84531,19.357,4.383e-07,-0.00035038,-2.5593e-12,-3.3738e-12,19.794,-0.84531,4.383e-07,19.357,0.031933,1,0.79,95.79,0,5
0.0089374,2.8623e-08,-0.00056546,-0.84425,19.356,4.3994e-07,-0.00035297,-2.7752e-12,-3.098e-12,19.792,-0.84425,4.3994e-07,19.356,0.031929,1,0.795,95.795,0,5
0.0089373,2.862e-08,-0.00056546,-0.8432,19.355,4.4172e-07,-0.00035554,-2.9914e-12,-2.8214e-12,19.79,-0.8432,4.4172e-07,19.355,0.031926,1,0.8,95.8,0,5
0.0089371,2.8616e-08,-0.00056546,-0.84215,19.354,4.4362e-07,-0.00035806,-3.2072e-12,-2.5447e-12,19.789,-0.84215,4.4362e-07,19.354,0.031923,1,0.805,95.805,0,5
0.0089369,2.8613e-08,-0.00056546,-0.8411,19.353,4.4566e-07,-0.00036054,-3.4231e-12,-2.2676e-12,19.787,-0.8411,4.4566e-07,19.353,0.03192,1,0.81,95.81,0,5
0.0089368,2.8609e-08,-0.00056546,-0.84005,19.352,4.4783e-07,-0.00036299,-3.6393e-12,-1.9897e-12,19.786,-0.84005,4.4783e-07,19.352,0.031916,1,0.815,95.815,0,5
0.0089366,2.8606e-08,-0.00056546,-0.839,19.351,4.5013e-07,-0.0003654,-3.8552e-12,-1.7117e-12,19.784,-0.839,4.5013e-07,19.351,0.031913,1,0.82,95.82,0,5
0.0089365,2.8602e-08,-0.00056546,-0.83794,19.35,4.5256e-07,-0.00036776,-4.0711e-12,-1.4332e-12,19.782,-0.83794,4.5256e-07,19.35,0.03191,1,0.825,95.825,0,5
0.0089363,2.8599e-08,-0.00056546,-0.83689,19.349,4.5513e-07,-0.0003701,-4.2873e-12,-1.1539e-12,19.781,-0.83689,4.5513e-07,19.349,0.031906,1,0.83,95.83,0,5
0.0089362,2.8595e-08,-0.00056546,-0.83584,19.348,4.5783e-07,-0.00037239,-4.5032e-12,-8.7457e-13,19.779,-0.83584,4.5783e-07,19.348,0.031903,1,0.835,95.835,0,5
0.008936,2.8592e-08,-0.00056546,-0.83479,19.347,4.6065e-07,-0.00037464,-4.719e-12,-5.9479e-13,19.777,-0.83479,4.6065e-07,19.347,0.0319,1,0.84,95.84,0,5
0.0089358,2.8588e-08,-0.00056546,-0.83374,19.346,4.6362e-07,-0.00037686,-4.9353e-12,-3.1413e-13,19.776,-0.83374,4.6362e-07,19.346,0.031897,1,0.845,95.845,0,5
0.0089357,2.8585e-08,-0.00056546,-0.83269,19.345,4.6671e-07,-0.00037904,-5.1511e-12,-3.3447e-14,19.774,-0.83269,4.6671e-07,19.345,0.031893,1,0.85,95.85,0,5
0.0089355,2.8581e-08,-0.00056546,-0.83163,19.344,4.6994e-07,-0.00038118,-5.3674e-12,2.4811e-13,19.773,-0.83163,4.6994e-07,19.344,0.03189,1,0.855,95.855,0,5
0.0089354,2.8578e-08,-0.00056546,-0.83058,19.343,4.733e-07,-0.00038328,-5.5833e-12,5.2968e-13,19.771,-0.83058,4.733e-07,19.343,0.031887,1,0.86,95.86,0,5
0.0089352,2.8574e-08,-0.00056546,-0.82953,19.342,4.7678e-07,-0.00038534,-5.7991e-12,8.117e-13,19.769,-0.82953,4.7678e-07,19.342,0.031884,1,0.865,95.865,0,5
0.008935,2.8571e-08,-0.00056546,-0.82848,19.341,4.8041e-07,-0.00038737,-6.0154e-12,1.0946e-12,19.768,-0.82848,4.8041e-07,19.341,0.03188,1,0.87,95.87,0,5
0.0089349,2.8567e-08,-0.00056546,-0.82743,19.339,4.8416e-07,-0.00038936,-6.2313e-12,1.3775e-12,19.766,-0.82743,4.8416e-07,19.339,0.031877,1,0.875,95.875,0,5
0.0089347,2.8564e-08,-0.00056546,-0.82638,19.338,4.8804e-07,-0.00039131,-6.4472e-12,1.6609e-12,19.765,-0.82638,4.8804e-07,19.338,0.031874,1,0.88,95.88,0,5
0.0089346,2.856e-08,-0.00056546,-0.82532,19.337,4.9206e-07,-0.00039322,-6.6634e-12,1.9451e-12,19.763,-0.82532,4.9206e-07,19.337,0.03187,1,0.885,95.885,0,5
0.0089344,2.8557e-08,-0.00056546,-0.82427,19.336,4.9621e-07,-0.00039509,-6.8793e-12,2.2294e-12,19.761,-0.82427,4.9621e-07,19.336,0.031867,1,0.89,95.89,0,5
0.0089343,2.8553e-08,-0.00056546,-0.82322,19.335,5.0049e-07,-0.00039692,-7.0952e-12,2.5141e-12,19.76,-0.82322,5.0049e-07,19.335,0.031864,1,0.895,95.895,0,5
0.0089341,2.855e-08,-0.00056546,-0.82217,19.334,5.0491e-07,-0.00039872,-7.3114e-12,2.7997e-12,19.758,-0.82217,5.0491e-07,19.334,0.031861,1,0.9,95.9,0,5
0.0089339,2.8546e-08,-0.00056546,-0.82112,19.333,5.0945e-07,-0.00040048,-7.5273e-12,3.0852e-12,19.757,-0.82112,5.0945e-07,19.333,0.031857,1,0.905,95.905,0,5
0.0089338,2.8543e-08,-0.00056546,-0.82006,19.332,5.1413e-07,-0.0004022,-7.7436e-12,3.3717e-12,19.755,-0.82006,5.1413e-07,19.332,0.031854,1,0.91,95.91,0,5
0.0089336,2.8539e-08,-0.00056546,-0.81901,19.331,5.1894e-07,-0.00040388,-7.9595e-12,3.6582e-12,19.753,-0.81901,5.1894e-07,19.331,0.031851,1,0.915,95.915,0,5
0.0089335,2.8536e-08,-0.00056546,-0.81796,19.33,5.2388e-07,-0.00040552,-8.1754e-12,3.9451e-12,19.752,-0.81796,5.2388e-07,19.33,0.031848,1,0.92,95.92,0,5
0.0089333,2.8532e-08,-0.00056546,-0.81691,19.329,5.2896e-07,-0.00040713,-8.3916e-12,4.233e-12,19.75,-0.81691,5.2896e-07,19.329,0.031844,1,0.925,95.925,0,5
0.0089332,2.8529e-08,-0.00056546,-0.81586,19.328,5.3416e-07,-0.00040869,-8.6076e-12,4.5208e-12,19.748,-0.81586,5.3416e-07,19.328,0.031841,1,0.93,95.93,0,5
0.008933,2.8525e-08,-0.00056546,-0.81481,19.327,5.3949e-07,-0.00041022,-8.8235e-12,4.8091e-12,19.747,-0.81481,5.3949e-07,19.327,0.031838,1,0.935,95.935,0,5
0.0089328,2.8522e-08,-0.00056546,-0.81375,19.326,5.4497e-07,-0.00041171,-9.0397e-12,5.0982e-12,19.745,-0.81375,5.4497e-07,19.326,0.031834,1,0.94,95.94,0,5
0.0089327,2.8518e-08,-0.00056546,-0.8127,19.325,5.5057e-07,-0.00041316,-9.2556e-12,5.3874e-12,19.744,-0.8127,5.5057e-07,19.325,0.031831,1,0.945,95.945,0,5
0.0089325,2.8515e-08,-0.00056546,-0.81165,19.324,5.563e-07,-0.00041458,-9.4716e-12,5.677e-12,19.742,-0.81165,5.563e-07,19.324,0.031828,1,0.95,95.95,0,5
0.0089324,2.8511e-08,-0.00056546,-0.8106,19.323,5.6217e-07,-0.00041595,-9.6878e-12,5.9675e-12,19.74,-0.8106,5.6217e-07,19.323,0.031825,1,0.955,95.955,0,5
0.0089322,2.8508e-08,-0.00056546,-0.80955,19.322,5.6816e-07,-0.00041729,-9.9037e-12,6.258e-12,19.739,-0.80955,5.6816e-07,19.322,0.031821,1,0.96,95.96,0,5
0.0089321,2.8504e-08,-0.00056546,-0.8085,19.321,5.7429e-07,-0.00041859,-1.012e-11,6.549e-12,19.737,-0.8085,5.7429e-07,19.321,0.031818,1,0.965,95.965,0,5
0.0089319,2.8501e-08,-0.00056546,-0.80745,19.32,5.8055e-07,-0.00041985,-1.0336e-11,6.8408e-12,19.736,-0.80745,5.8055e-07,19.32,0.031815,1,0.97,95.97,0,5
0.0089318,2.8497e-08,-0.00056546,-0.80639,19.318,5.8694e-07,-0.00042107,-1.0552e-11,7.1327e-12,19.734,-0.80639,5.8694e-07,19.318,0.031812,1,0.975,95.975,0,5
0.0089316,2.8494e-08,-0.00056546,-0.80534,19.317,5.9348e-07,-0.00042226,-1.0768e-11,7.4254e-12,19.732,-0.80534,5.9348e-07,19.317,0.031808,1,0.98,95.98,0,5
0.0089314,2.849e-08,-0.00056546,-0.80429,19.316,6.0013e-07,-0.0004234,-1.0984e-11,7.7182e-12,19.731,-0.80429,6.0013e-07,19.316,0.031805,1,0.985,95.985,0,5
0.0089313,2.8487e-08,-0.00056546,-0.80324,19.315,6.0691e-07,-0.00042451,-1.12e-11,8.0114e-12,19.729,-0.80324,6.0691e-07,19.315,0.031802,1,0.99,95.99,0,5
0.0089311,2.8483e-08,-0.00056546,-0.80219,19.314,6.1384e-07,-0.00042558,-1.1416e-11,8.3055e-12,19.728,-0.80219,6.1384e-07,19.314,0.031798,1,0.995,95.995,0,5
0.008931,2.848e-08,-0.00056546,-0.80114,19.313,6.2089e-07,-0.00042661,-1.1632e-11,8.5995e-12,19.726,-0.80114,6.2089e-07,19.313,0.031795,1,1,96,0,5
0.0089308,2.8625e-08,-0.00056546,-0.80009,19.312,6.187e-07,-0.00042617,-1.1957e-11,8.8485e-12,19.724,-0.80009,6.187e-07,19.312,0.031792,1,1.005,96.005,0,5
0.0089307,2.8622e-08,-0.00056546,-0.79904,19.311,6.1645e-07,-0.0004254,-1.2281e-11,9.0936e-12,19.723,-0.79904,6.1645e-07,19.311,0.031789,1,1.01,96.01,0,5
0.0089305,2.8618e-08,-0.00056546,-0.798,19.31,6.1417e-07,-0.00042464,-1.2604e-11,9.3357e-12,19.721,-0.798,6.1417e-07,19.31,0.031786,1,1.015,96.015,0,5
0.0089303,2.8615e-08,-0.00056546,-0.79696,19.309,6.1187e-07,-0.00042389,-1.2927e-11,9.5751e-12,19.72,-0.79696,6.1187e-07,19.309,0.031782,1,1.02,96.02,0,5
0.0089302,2.8611e-08,-0.00056546,-0.79591,19.308,6.0952e-07,-0.00042314,-1.3251e-11,9.8123e-12,19.718,-0.79591,6.0952e-07,19.308,0.031779,1,1.025,96.025,0,5
0.00893,2.8608e-08,-0.00056546,-0.79487,19.307,6.0715e-07,-0.00042241,-1.3574e-11,1.0046e-11,19.716,-0.79487,6.0715e-07,19.307,0.031776,1,1.03,96.03,0,5
0.0089299,2.8604e-08,-0.00056546,-0.79382,19.306,6.0474e-07,-0.00042169,-1.3898e-11,1.0278e-11,19.715,-0.79382,6.0474e-07,19.306,0.031773,1,1.035,96.035,0,5
0.0089297,2.8601e-08,-0.00056546,-0.79278,19.305,6.023e-07,-0.00042098,-1.4221e-11,1.0507e-11,19.713,-0.79278,6.023e-07,19.305,0.031769,1,1.04,96.04,0,5
0.0089296,2.8597e-08,-0.00056546,-0.79174,19.304,5.9984e-07,-0.00042027,-1.4545e-11,1.0733e-11,19.712,-0.79174,5.9984e-07,19.304,0.031766,1,1.045,96.045,0,5
0.0089294,2.8594e-08,-0.00056546,-0.79069,19.303,5.9733e-07,-0.00041958,-1.4868e-11,1.0957e-11,19.71,-0.79069,5.9733e-07,19.303,0.031763,1,1.05,96.05,0,5
0.0089292,2.859e-08,-0.00056546,-0.78965,19.302,5.948e-07,-0.00041889,-1.5192e-11,1.1178e-11,19.708,-0.78965,5.948e-07,19.302,0.03176,1,1.055,96.055,0,5
0.0089291,2.8587e-08,-0.00056546,-0.78861,19.301,5.9223e-07,-0.00041822,-1.5515e-11,1.1397e-11,19.707,-0.78861,5.9223e-07,19.301,0.031756,1,1.06,96.06,0,5
0.0089289,2.8584e-08,-0.00056546,-0.78756,19.3,5.8963e-07,-0.00041755,-1.5839e-11,1.1613e-11,19.705,-0.78756,5.8963e-07,19.3,0.031753,1,1.065,96.065,0,5
0.0089288,2.858e-08,-0.00056546,-0.78652,19.299,5.87e-07,-0.0004169,-1.6162e-11,1.1826e-11,19.704,-0.78652,5.87e-07,19.299,0.03175,1,1.07,96.07,0,5
0.0089286,2.8577e-08,-0.00056546,-0.78548,19.298,5.8434e-07,-0.00041625,-1.6485e-11,1.2036e-11,19.702,-0.78548,5.8434e-07,19.298,0.031747,1,1.075,96.075,0,5
0.0089285,2.8573e-08,-0.00056546,-0.78443,19.296,5.8164e-07,-0.00041561,-1.6809e-11,1.2244e-11,19.7,-0.78443,5.8164e-07,19.296,0.031744,1,1.08,96.08,0,5
0.0089283,2.857e-08,-0.00056546,-0.78339,19.295,5.7891e-07,-0.00041498,-1.7132e-11,1.2449e-11,19.699,-0.78339,5.7891e-07,19.295,0.03174,1,1.085,96.085,0,5
0.0089282,2.8566e-08,-0.00056546,-0.78235,19.294,5.7615e-07,-0.00041437,-1.7455e-11,1.2652e-11,19.697,-0.78235,5.7615e-07,19.294,0.031737,1,1.09,96.09,0,5
0.008928,2.8563e-08,-0.00056546,-0.7813,19.293,5.7335e-07,-0.00041376,-1.7779e-11,1.2852e-11,19.696,-0.7813,5.7335e-07,19.293,0.031734,1,1.095,96.095,0,5
0.0089278,2.8559e-08,-0.00056546,-0.78026,19.292,5.7053e-07,-0.00041316,-1.8102e-11,1.3049e-11,19.694,-0.78026,5.7053e-07,19.292,0.031731,1,1.1,96.1,0,5
0.0089277,2.8556e-08,-0.00056546,-0.77922,19.291,5.6767e-07,-0.00041257,-1.8426e-11,1.3244e-11,19.692,-0.77922,5.6767e-07,19.291,0.031727,1,1.105,96.105,0,5
0.0089275,2.8552e-08,-0.00056546,-0.77817,19.29,5.6478e-07,-0.00041199,-1.8749e-11,1.3436e-11,19.691,-0.77817,5.6478e-07,19.29,0.031724,1,1.11,96.11,0,5
0.0089274,2.8549e-08,-0.00056546,-0.77713,19.289,5.6186e-07,-0.00041142,-1.9072e-11,1.3625e-11,19.689,-0.77713,5.6186e-07,19.289,0.031721,1,1.115,96.115,0,5
0.0089272,2.8545e-08,-0.00056546,-0.77609,19.288,5.589e-07,-0.00041085,-1.9396e-11,1.3812e-11,19.688,-0.77609,5.589e-07,19.288,0.031718,1,1.12,96.12,0,5
0.0089271,2.8542e-08,-0.00056546,-0.77504,19.287,5.5592e-07,-0.0004103,-1.9719e-11,1.3996e-11,19.686,-0.77504,5.5592e-07,19.287,0.031714,1,1.125,96.125,0,5
0.0089269,2.8538e-08,-0.00056546,-0.774,19.286,5.529e-07,-0.00040976,-2.0042e-11,1.4178e-11,19.684,-0.774,5.529e-07,19.286,0.031711,1,1.13,96.13,0,5
0.0089267,2.8535e-08,-0.00056546,-0.77296,19.285,5.4985e-07,-0.00040923,-2.0366e-11,1.4357e-11,19.683,-0.77296,5.4985e-07,19.285,0.031708,1,1.135,96.135,0,5
0.0089266,2.8532e-08,-0.00056546,-0.77191,19.284,5.4676e-07,-0.0004087,-2.0689e-11,1.4533e-11,19.681,-0.77191,5.4676e-07,19.284,0.031705,1,1.14,96.14,0,5
0.0089264,2.8528e-08,-0.00056546,-0.77087,19.283,5.4365e-07,-0.00040819,-2.1012e-11,1.4706e-11,19.68,-0.77087,5.4365e-07,19.283,0.031702,1,1.145,96.145,0,5
0.0089263,2.8525e-08,-0.00056546,-0.76983,19.282,5.405e-07,-0.00040768,-2.1336e-11,1.4877e-11,19.678,-0.76983,5.405e-07,19.282,0.031698,1,1.15,96.15,0,5
0.0089261,2.8521e-08,-0.00056546,-0.76878,19.281,5.3732e-07,-0.00040719,-2.1659e-11,1.5046e-11,19.676,-0.76878,5.3732e-07,19.281,0.031695,1,1.155,96.155,0,5
0.008926,2.8518e-08,-0.00056546,-0.76774,19.28,5.341e-07,-0.0004067,-2.1983e-11,1.5211e-11,19.675,-0.76774,5.341e-07,19.28,0.031692,1,1.16,96.16,0,5
0.0089258,2.8514e-08,-0.00056546,-0.7667,19.279,5.3086e-07,-0.00040623,-2.2306e-11,1.5374e-11,19.673,-0.7667,5.3086e-07,19.279,0.031689,1,1.165,96.165,0,5
0.0089257,2.8511e-08,-0.00056546,-0.76565,19.278,5.2758e-07,-0.00040576,-2.2629e-11,1.5535e-11,19.672,-0.76565,5.2758e-07,19.278,0.031685,1,1.17,96.17,0,5
0.0089255,2.8507e-08,-0.00056546,-0.76461,19.277,5.2427e-07,-0.0004053,-2.2952e-11,1.5692e-11,19.67,-0.76461,5.2427e-07,19.277,0.031682,1,1.175,96.175,0,5
0.0089253,2.8504e-08,-0.00056546,-0.76357,19.276,5.2093e-07,-0.00040485,-2.3276e-11,1.5847e-11,19.669,-0.76357,5.2093e-07,19.276,0.031679,1,1.18,96.18,0,5
0.0089252,2.85e-08,-0.00056546,-0.76252,19.275,5.1756e-07,-0.00040442,-2.3599e-11,1.6e-11,19.667,-0.76252,5.1756e-07,19.275,0.031676,1,1.185,96.185,0,5
0.008925,2.8497e-08,-0.00056546,-0.76148,19.274,5.1415e-07,-0.00040399,-2.3922e-11,1.615e-11,19.665,-0.76148,5.1415e-07,19.274,0.031673,1,1.19,96.19,0,5
0.0089249,2.8493e-08,-0.00056546,-0.76044,19.272,5.1071e-07,-0.00040357,-2.4245e-11,1.6297e-11,19.664,-0.76044,5.1071e-07,19.272,0.031669,1,1.195,96.195,0,5
0.0089247,2.849e-08,-0.00056546,-0.75939,19.271,5.0724e-07,-0.00040316,-2.4569e-11,1.6441e-11,19.662,-0.75939,5.0724e-07,19.271,0.031666,1,1.2,96.2,0,5
0.0089246,2.8487e-08,-0.00056546,-0.75835,19.27,5.0374e-07,-0.00040276,-2.4892e-11,1.6583e-11,19.661,-0.75835,5.0374e-07,19.27,0.031663,1,1.205,96.205,0,5
0.0089244,2.8483e-08,-0.00056546,-0.75731,19.269,5.002e-07,-0.00040237,-2.5215e-11,1.6723e-11,19.659,-0.75731,5.002e-07,19.269,0.03166,1,1.21,96.21,0,5
0.0089243,2.848e-08,-0.00056546,-0.75626,19.268,4.9664e-07,-0.00040198,-2.5538e-11,1.6859e-11,19.657,-0.75626,4.9664e-07,19.268,0.031656,1,1.215,96.215,0,5
0.0089241,2.8476e-08,-0.00056546,-0.75522,19.267,4.9303e-07,-0.00040161,-2.5862e-11,1.6993e-11,19.656,-0.75522,4.9303e-07,19.267,0.031653,1,1.22,96.22,0,5
0.008924,2.8473e-08,-0.00056546,-0.75418,19.266,4.894e-07,-0.00040125,-2.6185e-11,1.7124e-11,19.654,-0.75418,4.894e-07,19.266,0.03165,1,1.225,96.225,0,5
0.0089238,2.8469e-08,-0.00056546,-0.75313,19.265,4.8573e-07,-0.0004009,-2.6509e-11,1.7253e-11,19.653,-0.75313,4.8573e-07,19.265,0.031647,1,1.23,96.23,0,5
0.0089236,2.8466e-08,-0.00056546,-0.75209,19.264,4.8204e-07,-0.00040055,-2.6832e-11,1.7379e-11,19.651,-0.75209,4.8204e-07,19.264,0.031643,1,1.235,96.235,0,5
0.0089235,2.8462e-08,-0.00056546,-0.75105,19.263,4.7831e-07,-0.00040022,-2.7155e-11,1.7503e-11,19.649,-0.75105,4.7831e-07,19.263,0.03164,1,1.24,96.24,0,5
0.0089233,2.8459e-08,-0.00056546,-0.75,19.262,4.7455e-07,-0.00039989,-2.7479e-11,1.7623e-11,19.648,-0.75,4.7455e-07,19.262,0.031637,1,1.245,96.245,0,5
0.0089232,2.8455e-08,-0.00056546,-0.74896,19.261,4.7075e-07,-0.00039958,-2.7802e-11,1.7741e-11,19.646,-0.74896,4.7075e-07,19.261,0.031634,1,1.25,96.25,0,5
0.008923,2.86e-08,-0.00056546,-0.74792,19.26,4.6924e-07,-0.00040004,-2.7545e-11,1.7956e-11,19.645,-0.74792,4.6924e-07,19.26,0.03163,1,1.255,96.255,0,5
0.0089229,2.8597e-08,-0.00056546,-0.74688,19.259,4.6775e-07,-0.00040017,-2.7287e-11,1.8169e-11,19.643,-0.74688,4.6775e-07,19.259,0.031627,1,1.26,96.26,0,5
0.0089227,2.8593e-08,-0.00056546,-0.74585,19.258,4.6627e-07,-0.0004003,-2.703e-11,1.8381e-11,19.641,-0.74585,4.6627e-07,19.258,0.031624,1,1.265,96.265,0,5
0.0089226,2.859e-08,-0.00056546,-0.74481,19.257,4.648e-07,-0.00040042,-2.6773e-11,1.8592e-11,19.64,-0.74481,4.648e-07,19.257,0.031621,1,1.27,96.27,0,5
0.0089224,2.8586e-08,-0.00056546,-0.74378,19.256,4.6333e-07,-0.00040055,-2.6516e-11,1.8804e-11,19.638,-0.74378,4.6333e-07,19.256,0.031618,1,1.275,96.275,0,5
0.0089222,2.8583e-08,-0.00056546,-0.74274,19.255,4.6188e-07,-0.00040067,-2.6259e-11,1.9014e-11,19.637,-0.74274,4.6188e-07,19.255,0.031614,1,1.28,96.28,0,5
0.0089221,2.8579e-08,-0.00056546,-0.74171,19.254,4.6043e-07,-0.00040078,-2.6002e-11,1.9224e-11,19.635,-0.74171,4.6043e-07,19.254,0.031611,1,1.285,96.285,0,5
0.0089219,2.8576e-08,-0.00056546,-0.74067,19.253,4.59e-07,-0.0004009,-2.5745e-11,1.9433e-11,19.634,-0.74067,4.59e-07,19.253,0.031608,1,1.29,96.29,0,5
0.0089218,2.8573e-08,-0.00056546,-0.73964,19.252,4.5757e-07,-0.00040101,-2.5489e-11,1.9641e-11,19.632,-0.73964,4.5757e-07,19.252,0.031605,1,1.295,96.295,0,5
0.0089216,2.8569e-08,-0.00056546,-0.7386,19.251,4.5615e-07,-0.00040112,-2.5232e-11,1.9849e-11,19.63,-0.7386,4.5615e-07,19.251,0.031602,1,1.3,96.3,0,5
0.0089215,2.8566e-08,-0.00056546,-0.73756,19.25,4.5474e-07,-0.00040123,-2.4975e-11,2.0056e-11,19.629,-0.73756,4.5474e-07,19.25,0.031598,1,1.305,96.305,0,5
0.0089213,2.8562e-08,-0.00056546,-0.73653,19.249,4.5334e-07,-0.00040134,-2.4718e-11,2.0263e-11,19.627,-0.73653,4.5334e-07,19.249,0.031595,1,1.31,96.31,0,5
0.0089212,2.8559e-08,-0.00056546,-0.73549,19.248,4.5194e-07,-0.00040144,-2.4461e-11,2.0469e-11,19.626,-0.73549,4.5194e-07,19.248,0.031592,1,1.315,96.315,0,5
0.008921,2.8555e-08,-0.00056546,-0.73446,19.247,4.5056e-07,-0.00040154,-2.4205e-11,2.0674e-11,19.624,-0.73446,4.5056e-07,19.247,0.031589,1,1.32,96.32,0,5
