"U:0","U:1","U:2","S:0","S:1","S:2","S:3","S:4","S:5","S:6","S:7","S:8","S:9","ERROR","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00015399,1.5759e-09,-6.446e-06,-0.79812,0.93144,-1.9715e-06,2.2773e-05,-6.3962e-15,-1.7679e-14,1.4993,-0.79812,-1.9715e-06,0.93144,1.9183,1,2.925,27.925,0,5
0.00015361,1.5638e-09,-6.446e-06,-0.79387,0.92719,-2.3925e-06,-2.6345e-05,-6.3623e-15,-1.7987e-14,1.492,-0.79387,-2.3925e-06,0.92719,1.914,1,3,28,0,5
0.00015323,1.5519e-09,-6.446e-06,-0.78962,0.92294,-2.769e-06,-7.4543e-05,-6.3267e-15,-1.8187e-14,1.4846,-0.78962,-2.769e-06,0.92294,1.9096,1,3.075,28.075,0,5
0.00015286,1.54e-09,-6.446e-06,-0.78537,0.91869,-3.101e-06,-0.00012182,-6.2893e-15,-1.828e-14,1.4773,-0.78537,-3.101e-06,0.91869,1.9053,1,3.15,28.15,0,5
0.00015249,1.5282e-09,-6.446e-06,-0.78112,0.91444,-3.3884e-06,-0.00016818,-6.2502e-15,-1.8264e-14,1.4699,-0.78112,-3.3884e-06,0.91444,1.9009,1,3.225,28.225,0,5
0.00015212,1.5166e-09,-6.446e-06,-0.77687,0.91019,-3.6312e-06,-0.00021361,-6.2093e-15,-1.8141e-14,1.4626,-0.77687,-3.6312e-06,0.91019,1.8966,1,3.3,28.3,0,5
0.00015175,1.505e-09,-6.446e-06,-0.77262,0.90594,-3.8295e-06,-0.00025813,-6.1667e-15,-1.791e-14,1.4552,-0.77262,-3.8295e-06,0.90594,1.8922,1,3.375,28.375,0,5
0.00015138,1.4935e-09,-6.446e-06,-0.76837,0.90169,-3.9833e-06,-0.00030173,-6.1223e-15,-1.7571e-14,1.4478,-0.76837,-3.9833e-06,0.90169,1.8879,1,3.45,28.45,0,5
0.00015102,1.4822e-09,-6.446e-06,-0.76412,0.89743,-4.0925e-06,-0.00034441,-6.0762e-15,-1.7124e-14,1.4405,-0.76412,-4.0925e-06,0.89743,1.8835,1,3.525,28.525,0,5
0.00015065,1.4709e-09,-6.446e-06,-0.75987,0.89318,-4.1571e-06,-0.00038617,-6.0284e-15,-1.6569e-14,1.4331,-0.75987,-4.1571e-06,0.89318,1.8792,1,3.6,28.6,0,5
0.00015029,1.4597e-09,-6.446e-06,-0.75562,0.88893,-4.1773e-06,-0.000427,-5.9788e-15,-1.5906e-14,1.4258,-0.75562,-4.1773e-06,0.88893,1.8748,1,3.675,28.675,0,5
0.00014993,1.4486e-09,-6.446e-06,-0.75137,0.88468,-4.1528e-06,-0.00046692,-5.9274e-15,-1.5136e-14,1.4184,-0.75137,-4.1528e-06,0.88468,1.8705,1,3.75,28.75,0,5
0.00014957,1.4376e-09,-6.446e-06,-0.74712,0.88043,-4.0839e-06,-0.00050592,-5.8743e-15,-1.4257e-14,1.4111,-0.74712,-4.0839e-06,0.88043,1.8661,1,3.825,28.825,0,5
0.00014922,1.4268e-09,-6.446e-06,-0.74287,0.87618,-3.9704e-06,-0.000544,-5.8195e-15,-1.3271e-14,1.4037,-0.74287,-3.9704e-06,0.87618,1.8618,1,3.9,28.9,0,5
0.00014887,1.416e-09,-6.446e-06,-0.73862,0.87193,-3.8123e-06,-0.00058116,-5.7629e-15,-1.2177e-14,1.3964,-0.73862,-3.8123e-06,0.87193,1.8574,1,3.975,28.975,0,5
0.00014852,1.4053e-09,-6.446e-06,-0.73436,0.86768,-3.6097e-06,-0.00061739,-5.7046e-15,-1.0975e-14,1.389,-0.73436,-3.6097e-06,0.86768,1.8531,1,4.05,29.05,0,5
0.00014817,1.3946e-09,-6.446e-06,-0.73011,0.86343,-3.3626e-06,-0.00065271,-5.6445e-15,-9.6649e-15,1.3817,-0.73011,-3.3626e-06,0.86343,1.8487,1,4.125,29.125,0,5
0.00014782,1.3841e-09,-6.446e-06,-0.72586,0.85918,-3.0709e-06,-0.00068711,-5.5827e-15,-8.247e-15,1.3743,-0.72586,-3.0709e-06,0.85918,1.8444,1,4.2,29.2,0,5
0.00014747,1.3737e-09,-6.446e-06,-0.72161,0.85493,-2.7346e-06,-0.00072059,-5.5192e-15,-6.7214e-15,1.3669,-0.72161,-2.7346e-06,0.85493,1.84,1,4.275,29.275,0,5
0.00014713,1.3633e-09,-6.446e-06,-0.71736,0.85068,-2.3539e-06,-0.00075314,-5.4538e-15,-5.0878e-15,1.3596,-0.71736,-2.3539e-06,0.85068,1.8357,1,4.35,29.35,0,5
0.00014679,1.3531e-09,-6.446e-06,-0.7131,0.84643,-1.9285e-06,-0.00078478,-5.3868e-15,-3.3464e-15,1.3522,-0.7131,-1.9285e-06,0.84643,1.8313,1,4.425,29.425,0,5
0.00014645,1.3429e-09,-6.446e-06,-0.70885,0.84217,-1.4587e-06,-0.0008155,-5.318e-15,-1.4971e-15,1.3449,-0.70885,-1.4587e-06,0.84217,1.827,1,4.5,29.5,0,5
0.00014611,1.3328e-09,-6.446e-06,-0.7046,0.83792,-9.4424e-07,-0.0008453,-5.2474e-15,4.6012e-16,1.3375,-0.7046,-9.4424e-07,0.83792,1.8226,1,4.575,29.575,0,5
0.00014578,1.3228e-09,-6.446e-06,-0.70035,0.83367,-3.8529e-07,-0.00087417,-5.1751e-15,2.5252e-15,1.3302,-0.70035,-3.8529e-07,0.83367,1.8183,1,4.65,29.65,0,5
0.00014544,1.3129e-09,-6.446e-06,-0.69609,0.82942,2.1822e-07,-0.00090213,-5.1011e-15,4.6981e-15,1.3228,-0.69609,2.1822e-07,0.82942,1.8139,1,4.725,29.725,0,5
0.00014511,1.3031e-09,-6.446e-06,-0.69184,0.82517,8.6626e-07,-0.00092917,-5.0253e-15,6.9789e-15,1.3155,-0.69184,8.6626e-07,0.82517,1.8096,1,4.8,29.8,0,5
0.00014478,1.2933e-09,-6.446e-06,-0.68759,0.82092,1.5589e-06,-0.00095528,-4.9478e-15,9.3676e-15,1.3081,-0.68759,1.5589e-06,0.82092,1.8052,1,4.875,29.875,0,5
0.00014445,1.2836e-09,-6.446e-06,-0.68333,0.81667,2.296e-06,-0.00098048,-4.8685e-15,1.1864e-14,1.3008,-0.68333,2.296e-06,0.81667,1.8009,1,4.95,29.95,0,5
0.00014413,1.5059e-09,-6.446e-06,-0.67938,0.81272,2.7833e-06,-0.00099386,-4.731e-15,1.4848e-14,1.2939,-0.67938,2.7833e-06,0.81272,1.7964,1,5.025,30.025,0,5
0.0001438,1.4953e-09,-6.446e-06,-0.67609,0.80942,2.6919e-06,-0.00097822,-4.4873e-15,1.839e-14,1.2882,-0.67609,2.6919e-06,0.80942,1.7916,1,5.1,30.1,0,5
0.00014348,1.4847e-09,-6.446e-06,-0.67279,0.80612,2.5996e-06,-0.00096272,-4.2497e-15,2.1634e-14,1.2825,-0.67279,2.5996e-06,0.80612,1.7868,1,5.175,30.175,0,5
0.00014316,1.4743e-09,-6.446e-06,-0.66949,0.80282,2.5062e-06,-0.00094734,-4.018e-15,2.4581e-14,1.2768,-0.66949,2.5062e-06,0.80283,1.782,1,5.25,30.25,0,5
0.00014283,1.464e-09,-6.446e-06,-0.66619,0.79953,2.4119e-06,-0.0009321,-3.7924e-15,2.7229e-14,1.2711,-0.66619,2.4119e-06,0.79953,1.7772,1,5.325,30.325,0,5
0.00014252,1.4537e-09,-6.446e-06,-0.66289,0.79623,2.3167e-06,-0.00091699,-3.5727e-15,2.958e-14,1.2654,-0.66289,2.3167e-06,0.79623,1.7724,1,5.4,30.4,0,5
0.0001422,1.4435e-09,-6.446e-06,-0.65959,0.79293,2.2204e-06,-0.00090201,-3.3591e-15,3.1633e-14,1.2597,-0.65959,2.2204e-06,0.79293,1.7677,1,5.475,30.475,0,5
0.00014188,1.4334e-09,-6.446e-06,-0.65629,0.78963,2.1232e-06,-0.00088716,-3.1515e-15,3.3388e-14,1.254,-0.65629,2.1232e-06,0.78963,1.7629,1,5.55,30.55,0,5
0.00014157,1.4234e-09,-6.446e-06,-0.65299,0.78632,2.0251e-06,-0.00087244,-2.9498e-15,3.4845e-14,1.2483,-0.65299,2.0251e-06,0.78633,1.7581,1,5.625,30.625,0,5
0.00014126,1.4134e-09,-6.446e-06,-0.64969,0.78302,1.9259e-06,-0.00085786,-2.7542e-15,3.6004e-14,1.2426,-0.64969,1.9259e-06,0.78302,1.7533,1,5.7,30.7,0,5
0.00014094,1.4036e-09,-6.446e-06,-0.64639,0.77972,1.8258e-06,-0.00084341,-2.5646e-15,3.6866e-14,1.2368,-0.64639,1.8258e-06,0.77972,1.7485,1,5.775,30.775,0,5
