"U:0","U:1","U:2","S:0","S:1","S:2","S:3","S:4","S:5","S:6","S:7","S:8","S:9","ERROR","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.018128,0.33461,0.001145,39.399,113.05,-1.1889,-0.00017766,-0.00010253,-2.5471,100.4,-1.3481,39.558,113.05,0.6476,1,12.45,37.45,0,5
0.01813,0.33528,0.0011443,39.481,112.87,-1.194,-0.00018513,-0.00011204,-2.5267,100.22,-1.3504,39.637,112.87,0.64398,1,12.525,37.525,0,5
0.018132,0.33595,0.0011435,39.549,112.72,-1.188,-0.00018821,-0.00010241,-2.5019,100.06,-1.3411,39.702,112.72,0.64125,1,12.6,37.6,0,5
0.018134,0.33662,0.0011428,39.617,112.57,-1.1821,-0.00019119,-9.3193e-05,-2.4772,99.904,-1.332,39.767,112.57,0.63852,1,12.675,37.675,0,5
0.018137,0.33729,0.001142,39.685,112.41,-1.1762,-0.00019408,-8.4395e-05,-2.4525,99.744,-1.3229,39.832,112.41,0.63579,1,12.75,37.75,0,5
0.018139,0.33796,0.0011413,39.753,112.26,-1.1703,-0.00019687,-7.6014e-05,-2.4279,99.584,-1.314,39.897,112.26,0.63306,1,12.825,37.825,0,5
0.018141,0.33863,0.0011405,39.822,112.11,-1.1646,-0.00019957,-6.805e-05,-2.4033,99.424,-1.3051,39.962,112.11,0.63033,1,12.9,37.9,0,5
0.018144,0.3393,0.0011397,39.89,111.96,-1.1588,-0.00020217,-6.0503e-05,-2.3788,99.265,-1.2963,40.027,111.96,0.6276,1,12.975,37.975,0,5
0.018146,0.33997,0.0011389,39.958,111.8,-1.1531,-0.00020468,-5.3373e-05,-2.3543,99.106,-1.2876,40.092,111.8,0.62487,1,13.05,38.05,0,5
0.018148,0.34064,0.0011381,40.026,111.65,-1.1475,-0.0002071,-4.666e-05,-2.3299,98.946,-1.279,40.158,111.65,0.62214,1,13.125,38.125,0,5
0.018151,0.34131,0.0011373,40.094,111.5,-1.1419,-0.00020941,-4.0363e-05,-2.3055,98.788,-1.2704,40.223,111.5,0.61941,1,13.2,38.2,0,5
0.018153,0.34198,0.0011365,40.163,111.34,-1.1363,-0.00021164,-3.4484e-05,-2.2812,98.629,-1.262,40.288,111.34,0.61668,1,13.275,38.275,0,5
0.018156,0.34265,0.0011357,40.231,111.19,-1.1308,-0.00021377,-2.9022e-05,-2.2569,98.47,-1.2536,40.354,111.19,0.61395,1,13.35,38.35,0,5
0.018159,0.34332,0.0011349,40.299,111.04,-1.1254,-0.0002158,-2.3976e-05,-2.2327,98.312,-1.2454,40.419,111.04,0.61122,1,13.425,38.425,0,5
0.018161,0.34399,0.001134,40.367,110.89,-1.12,-0.00021774,-1.9347e-05,-2.2085,98.154,-1.2372,40.484,110.89,0.60849,1,13.5,38.5,0,5
0.018164,0.34466,0.0011332,40.435,110.73,-1.1146,-0.00021958,-1.5136e-05,-2.1844,97.996,-1.2291,40.55,110.73,0.60576,1,13.575,38.575,0,5
0.018167,0.34533,0.0011324,40.503,110.58,-1.1093,-0.00022133,-1.1341e-05,-2.1603,97.838,-1.2211,40.615,110.58,0.60303,1,13.65,38.65,0,5
0.018169,0.346,0.0011315,40.572,110.43,-1.104,-0.00022299,-7.963e-06,-2.1363,97.68,-1.2132,40.681,110.43,0.6003,1,13.725,38.725,0,5
0.018172,0.34667,0.0011306,40.64,110.27,-1.0988,-0.00022454,-5.0019e-06,-2.1123,97.523,-1.2054,40.746,110.27,0.59757,1,13.8,38.8,0,5
0.018175,0.34734,0.0011298,40.708,110.12,-1.0937,-0.00022601,-2.4578e-06,-2.0884,97.365,-1.1977,40.812,110.12,0.59484,1,13.875,38.875,0,5
0.018178,0.34801,0.0011289,40.776,109.97,-1.0885,-0.00022738,-3.3049e-07,-2.0645,97.208,-1.19,40.878,109.97,0.59211,1,13.95,38.95,0,5
0.018181,0.34868,0.001128,40.844,109.81,-1.0835,-0.00022865,1.3799e-06,-2.0407,97.051,-1.1825,40.943,109.81,0.58938,1,14.025,39.025,0,5
0.018184,0.34935,0.0011271,40.912,109.66,-1.0784,-0.00022983,2.6733e-06,-2.0169,96.895,-1.175,41.009,109.66,0.58664,1,14.1,39.1,0,5
0.018187,0.35002,0.0011262,40.98,109.51,-1.0735,-0.00023091,3.5499e-06,-1.9932,96.738,-1.1676,41.075,109.51,0.58391,1,14.175,39.175,0,5
0.01819,0.35069,0.0011253,41.049,109.35,-1.0685,-0.0002319,4.0096e-06,-1.9695,96.582,-1.1603,41.14,109.35,0.58118,1,14.25,39.25,0,5
0.018193,0.35136,0.0011243,41.117,109.2,-1.0637,-0.00023279,4.0525e-06,-1.9459,96.425,-1.1531,41.206,109.2,0.57845,1,14.325,39.325,0,5
0.018196,0.35203,0.0011234,41.185,109.05,-1.0588,-0.00023358,3.6784e-06,-1.9223,96.27,-1.146,41.272,109.05,0.57572,1,14.4,39.4,0,5
0.018199,0.3527,0.0011225,41.253,108.89,-1.0541,-0.00023429,2.8875e-06,-1.8988,96.114,-1.139,41.338,108.89,0.57299,1,14.475,39.475,0,5
0.018203,0.35337,0.0011215,41.321,108.74,-1.0493,-0.00023489,1.6797e-06,-1.8753,95.958,-1.1321,41.404,108.74,0.57026,1,14.55,39.55,0,5
0.018206,0.35404,0.0011206,41.389,108.59,-1.0447,-0.0002354,5.5084e-08,-1.8519,95.803,-1.1252,41.47,108.59,0.56753,1,14.625,39.625,0,5
0.018209,0.35471,0.0011196,41.458,108.43,-1.04,-0.00023582,-1.9865e-06,-1.8285,95.647,-1.1185,41.536,108.43,0.5648,1,14.7,39.7,0,5
0.018212,0.35538,0.0011186,41.526,108.28,-1.0354,-0.00023614,-4.4449e-06,-1.8052,95.492,-1.1118,41.602,108.28,0.56207,1,14.775,39.775,0,5
0.018216,0.35605,0.0011177,41.594,108.13,-1.0309,-0.00023636,-7.32e-06,-1.7819,95.337,-1.1052,41.668,108.13,0.55934,1,14.85,39.85,0,5
0.018219,0.35672,0.0011167,41.662,107.97,-1.0264,-0.00023649,-1.0612e-05,-1.7587,95.183,-1.0987,41.734,107.97,0.55661,1,14.925,39.925,0,5
0.018223,0.35739,0.0011157,41.73,107.82,-1.022,-0.00023652,-1.4321e-05,-1.7355,95.028,-1.0923,41.801,107.82,0.55388,1,15,40,0,5
0.018226,0.35806,0.0011147,41.78,107.69,-1.013,-0.00024871,-1.0943e-05,-1.7154,94.893,-1.0816,41.849,107.69,0.55202,1,15.075,40.075,0,5
0.01823,0.35873,0.0011137,41.83,107.56,-1.0041,-0.00024767,-7.4632e-06,-1.6954,94.758,-1.0711,41.897,107.56,0.55016,1,15.15,40.15,0,5
0.018233,0.3594,0.0011127,41.88,107.43,-0.99517,-0.00024661,-4.2281e-06,-1.6753,94.623,-1.0606,41.945,107.43,0.54831,1,15.225,40.225,0,5
0.018237,0.36007,0.0011118,41.929,107.3,-0.98629,-0.0002455,-1.2372e-06,-1.6554,94.489,-1.0501,41.993,107.3,0.54645,1,15.3,40.3,0,5
0.01824,0.36074,0.0011108,41.979,107.17,-0.97744,-0.00024437,1.509e-06,-1.6354,94.354,-1.0396,42.041,107.17,0.5446,1,15.375,40.375,0,5
0.018244,0.36141,0.0011098,42.029,107.03,-0.9686,-0.0002432,4.0108e-06,-1.6154,94.22,-1.0292,42.089,107.03,0.54274,1,15.45,40.45,0,5
0.018248,0.36208,0.0011088,42.078,106.9,-0.95979,-0.00024199,6.268e-06,-1.5955,94.086,-1.0189,42.137,106.9,0.54089,1,15.525,40.525,0,5
0.018251,0.36275,0.0011078,42.128,106.77,-0.95101,-0.00024076,8.2805e-06,-1.5756,93.952,-1.0086,42.186,106.77,0.53903,1,15.6,40.6,0,5
0.018255,0.36342,0.0011069,42.178,106.64,-0.94224,-0.00023949,1.0049e-05,-1.5557,93.818,-0.99832,42.234,106.64,0.53718,1,15.675,40.675,0,5
0.018259,0.36409,0.0011059,42.228,106.51,-0.9335,-0.00023818,1.1572e-05,-1.5359,93.684,-0.9881,42.282,106.51,0.53532,1,15.75,40.75,0,5
0.018263,0.36476,0.0011049,42.277,106.38,-0.92477,-0.00023684,1.2851e-05,-1.516,93.55,-0.97793,42.33,106.38,0.53347,1,15.825,40.825,0,5
0.018266,0.36543,0.0011039,42.327,106.25,-0.91608,-0.00023547,1.3886e-05,-1.4962,93.417,-0.96779,42.379,106.25,0.53161,1,15.9,40.9,0,5
0.01827,0.3661,0.0011029,42.377,106.12,-0.9074,-0.00023406,1.4676e-05,-1.4764,93.283,-0.95771,42.427,106.12,0.52976,1,15.975,40.975,0,5
0.018274,0.36677,0.001102,42.426,105.99,-0.89874,-0.00023263,1.5221e-05,-1.4566,93.15,-0.94766,42.475,105.99,0.5279,1,16.05,41.05,0,5
0.018278,0.36744,0.001101,42.476,105.85,-0.89011,-0.00023115,1.5522e-05,-1.4369,93.017,-0.93767,42.524,105.85,0.52605,1,16.125,41.125,0,5
0.018282,0.36811,0.0011,42.526,105.72,-0.8815,-0.00022964,1.5579e-05,-1.4171,92.884,-0.92771,42.572,105.72,0.52419,1,16.2,41.2,0,5
0.018286,0.36878,0.001099,42.575,105.59,-0.87291,-0.0002281,1.5391e-05,-1.3974,92.751,-0.9178,42.62,105.59,0.52234,1,16.275,41.275,0,5
0.01829,0.36945,0.001098,42.625,105.46,-0.86435,-0.00022653,1.4958e-05,-1.3777,92.618,-0.90793,42.669,105.46,0.52048,1,16.35,41.35,0,5
0.018294,0.37012,0.001097,42.675,105.33,-0.8558,-0.00022492,1.4281e-05,-1.358,92.485,-0.89811,42.717,105.33,0.51863,1,16.425,41.425,0,5
0.018298,0.37079,0.0010961,42.725,105.2,-0.84728,-0.00022327,1.336e-05,-1.3384,92.352,-0.88833,42.766,105.2,0.51677,1,16.5,41.5,0,5
0.018302,0.37146,0.0010951,42.774,105.07,-0.83878,-0.0002216,1.2194e-05,-1.3188,92.22,-0.87859,42.814,105.07,0.51492,1,16.575,41.575,0,5
0.018306,0.37213,0.0010941,42.824,104.94,-0.83031,-0.00021989,1.0783e-05,-1.2991,92.087,-0.8689,42.863,104.94,0.51306,1,16.65,41.65,0,5
0.01831,0.3728,0.0010931,42.874,104.8,-0.82185,-0.00021814,9.128e-06,-1.2796,91.955,-0.85925,42.911,104.8,0.51121,1,16.725,41.725,0,5
0.018315,0.37347,0.0010921,42.923,104.67,-0.81342,-0.00021636,7.2284e-06,-1.26,91.823,-0.84965,42.96,104.67,0.50935,1,16.8,41.8,0,5
0.018319,0.37414,0.0010911,42.973,104.54,-0.80501,-0.00021455,5.0843e-06,-1.2404,91.691,-0.84009,43.008,104.54,0.5075,1,16.875,41.875,0,5
0.018323,0.37481,0.0010901,43.023,104.41,-0.79662,-0.0002127,2.6957e-06,-1.2209,91.559,-0.83057,43.057,104.41,0.50564,1,16.95,41.95,0,5
0.018327,0.37548,0.0010892,43.072,104.28,-0.78826,-0.00021082,6.2585e-08,-1.2014,91.427,-0.8211,43.105,104.28,0.50379,1,17.025,42.025,0,5
0.018332,0.37615,0.0010882,43.122,104.15,-0.77991,-0.00020891,-2.8149e-06,-1.1819,91.296,-0.81167,43.154,104.15,0.50194,1,17.1,42.1,0,5
0.018336,0.37682,0.0010872,43.172,104.02,-0.77159,-0.00020696,-5.937e-06,-1.1625,91.164,-0.80229,43.203,104.02,0.50008,1,17.175,42.175,0,5
0.01834,0.37749,0.0010862,43.222,103.89,-0.76329,-0.00020497,-9.3036e-06,-1.143,91.033,-0.79295,43.251,103.89,0.49823,1,17.25,42.25,0,5
0.018345,0.37816,0.0010852,43.271,103.75,-0.75501,-0.00020296,-1.2915e-05,-1.1236,90.902,-0.78365,43.3,103.75,0.49637,1,17.325,42.325,0,5
0.018349,0.37883,0.0010842,43.321,103.62,-0.74676,-0.0002009,-1.677e-05,-1.1042,90.77,-0.7744,43.349,103.62,0.49452,1,17.4,42.4,0,5
0.018354,0.3795,0.0010832,43.371,103.49,-0.73853,-0.00019882,-2.087e-05,-1.0849,90.639,-0.76519,43.397,103.49,0.49266,1,17.475,42.475,0,5
0.018358,0.38018,0.0010822,43.409,103.37,-0.73045,-0.00020921,-2.0795e-05,-1.0691,90.519,-0.75633,43.435,103.37,0.49118,1,17.55,42.55,0,5
0.018363,0.38085,0.0010813,43.442,103.25,-0.72251,-0.00020893,-1.835e-05,-1.0552,90.404,-0.7477,43.467,103.25,0.4899,1,17.625,42.625,0,5
0.018367,0.38152,0.0010803,43.475,103.14,-0.71457,-0.00020863,-1.6033e-05,-1.0413,90.289,-0.7391,43.5,103.14,0.48862,1,17.7,42.7,0,5
0.018372,0.38219,0.0010793,43.508,103.02,-0.70664,-0.0002083,-1.3847e-05,-1.0274,90.175,-0.73051,43.532,103.02,0.48734,1,17.775,42.775,0,5
0.018376,0.38286,0.0010783,43.541,102.91,-0.69873,-0.00020796,-1.179e-05,-1.0135,90.06,-0.72194,43.564,102.91,0.48606,1,17.85,42.85,0,5
0.018381,0.38353,0.0010774,43.574,102.79,-0.69082,-0.0002076,-9.8615e-06,-0.99962,89.946,-0.71339,43.597,102.79,0.48478,1,17.925,42.925,0,5
0.018386,0.3842,0.0010764,43.607,102.68,-0.68293,-0.00020722,-8.0629e-06,-0.98575,89.831,-0.70486,43.629,102.68,0.4835,1,18,43,0,5
0.01839,0.38487,0.0010754,43.64,102.56,-0.67504,-0.00020682,-6.3936e-06,-0.97189,89.717,-0.69635,43.661,102.56,0.48222,1,18.075,43.075,0,5
0.018395,0.38554,0.0010745,43.673,102.44,-0.66717,-0.00020641,-4.8536e-06,-0.95803,89.603,-0.68786,43.694,102.44,0.48094,1,18.15,43.15,0,5
0.0184,0.38621,0.0010735,43.706,102.33,-0.6593,-0.00020597,-3.443e-06,-0.94419,89.489,-0.67939,43.726,102.33,0.47966,1,18.225,43.225,0,5
0.018404,0.38688,0.0010725,43.739,102.21,-0.65145,-0.00020551,-2.1617e-06,-0.93034,89.375,-0.67094,43.758,102.21,0.47838,1,18.3,43.3,0,5
0.018409,0.38755,0.0010716,43.772,102.1,-0.6436,-0.00020503,-1.0098e-06,-0.91651,89.261,-0.66251,43.791,102.1,0.4771,1,18.375,43.375,0,5
0.018414,0.38822,0.0010706,43.805,101.98,-0.63577,-0.00020454,1.2817e-08,-0.90268,89.147,-0.6541,43.823,101.98,0.47582,1,18.45,43.45,0,5
0.018419,0.38889,0.0010697,43.838,101.86,-0.62794,-0.00020402,9.0609e-07,-0.88886,89.033,-0.6457,43.855,101.86,0.47454,1,18.525,43.525,0,5
0.018424,0.38956,0.0010687,43.871,101.75,-0.62013,-0.00020349,1.67e-06,-0.87505,88.919,-0.63733,43.888,101.75,0.47326,1,18.6,43.6,0,5
0.018428,0.39023,0.0010678,43.903,101.63,-0.61232,-0.00020294,2.3046e-06,-0.86124,88.806,-0.62898,43.92,101.63,0.47198,1,18.675,43.675,0,5
0.018433,0.3909,0.0010668,43.936,101.52,-0.60453,-0.00020236,2.8098e-06,-0.84744,88.692,-0.62064,43.953,101.52,0.4707,1,18.75,43.75,0,5
0.018438,0.39157,0.0010659,43.969,101.4,-0.59675,-0.00020177,3.1858e-06,-0.83364,88.579,-0.61233,43.985,101.4,0.46942,1,18.825,43.825,0,5
0.018443,0.39224,0.0010649,44.002,101.29,-0.58897,-0.00020116,3.4324e-06,-0.81986,88.465,-0.60404,44.017,101.29,0.46814,1,18.9,43.9,0,5
0.018448,0.39291,0.001064,44.035,101.17,-0.58121,-0.00020053,3.5496e-06,-0.80608,88.352,-0.59576,44.05,101.17,0.46685,1,18.975,43.975,0,5
0.018453,0.39358,0.0010631,44.068,101.05,-0.57345,-0.00019988,3.5375e-06,-0.7923,88.239,-0.58751,44.082,101.05,0.46557,1,19.05,44.05,0,5
0.018458,0.39425,0.0010621,44.101,100.94,-0.56571,-0.00019921,3.3961e-06,-0.77854,88.126,-0.57927,44.115,100.94,0.46429,1,19.125,44.125,0,5
0.018463,0.39492,0.0010612,44.134,100.82,-0.55798,-0.00019852,3.1254e-06,-0.76478,88.013,-0.57105,44.147,100.82,0.46301,1,19.2,44.2,0,5
0.018468,0.39559,0.0010602,44.167,100.71,-0.55026,-0.00019781,2.7253e-06,-0.75102,87.9,-0.56286,44.18,100.71,0.46173,1,19.275,44.275,0,5
0.018473,0.39626,0.0010593,44.2,100.59,-0.54254,-0.00019708,2.1959e-06,-0.73728,87.787,-0.55468,44.212,100.59,0.46045,1,19.35,44.35,0,5
0.018478,0.39693,0.0010584,44.233,100.47,-0.53484,-0.00019633,1.5372e-06,-0.72354,87.674,-0.54652,44.245,100.47,0.45917,1,19.425,44.425,0,5
0.018483,0.3976,0.0010575,44.266,100.36,-0.52715,-0.00019556,7.4918e-07,-0.7098,87.561,-0.53838,44.277,100.36,0.45789,1,19.5,44.5,0,5
0.018488,0.39827,0.0010565,44.299,100.24,-0.51947,-0.00019478,-1.682e-07,-0.69608,87.448,-0.53027,44.31,100.24,0.45661,1,19.575,44.575,0,5
0.018494,0.39894,0.0010556,44.332,100.13,-0.51179,-0.00019397,-1.2149e-06,-0.68236,87.336,-0.52217,44.342,100.13,0.45533,1,19.65,44.65,0,5
0.018499,0.39961,0.0010547,44.365,100.01,-0.50413,-0.00019315,-2.3909e-06,-0.66864,87.223,-0.51409,44.375,100.01,0.45405,1,19.725,44.725,0,5
0.018504,0.40028,0.0010538,44.398,99.895,-0.49648,-0.0001923,-3.6962e-06,-0.65494,87.111,-0.50603,44.407,99.895,0.45277,1,19.8,44.8,0,5
0.018509,0.40095,0.0010528,44.431,99.779,-0.48884,-0.00019143,-5.1309e-06,-0.64124,86.998,-0.49799,44.44,99.779,0.45149,1,19.875,44.875,0,5
0.018514,0.40162,0.0010519,44.464,99.663,-0.48121,-0.00019055,-6.6949e-06,-0.62754,86.886,-0.48997,44.472,99.663,0.45021,1,19.95,44.95,0,5
0.01852,0.40229,0.001051,44.492,99.551,-0.47415,-0.00019954,-7.5373e-06,-0.61546,86.778,-0.48257,44.5,99.551,0.44905,1,20.025,45.025,0,5
0.018525,0.40296,0.0010501,44.51,99.446,-0.46831,-0.00019899,-6.4312e-06,-0.60672,86.678,-0.47649,44.518,99.446,0.44816,1,20.1,45.1,0,5
0.018532,0.40363,0.0010492,44.528,99.342,-0.46247,0.00019844,5.389e-06,-0.59797,86.579,-0.47041,44.536,99.342,0,1,20.175,45.175,0,5
0.018537,0.4043,0.0010483,44.546,99.238,-0.45663,0.00019787,4.4102e-06,-0.58923,86.48,-0.46435,44.554,99.238,0,1,20.25,45.25,0,5
0.018542,0.40497,0.0010474,44.564,99.133,-0.4508,0.0001973,3.4951e-06,-0.58049,86.38,-0.45829,44.571,99.133,0,1,20.325,45.325,0,5
0.018548,0.40564,0.0010465,44.582,99.029,-0.44497,0.00019672,2.6437e-06,-0.57175,86.281,-0.45223,44.589,99.029,0,1,20.4,45.4,0,5
0.018553,0.40631,0.0010456,44.6,98.924,-0.43915,0.00019613,1.856e-06,-0.56302,86.182,-0.44619,44.607,98.924,0,1,20.475,45.475,0,5
0.018558,0.40698,0.0010447,44.618,98.82,-0.43333,0.00019554,1.1318e-06,-0.55428,86.083,-0.44015,44.625,98.82,0,1,20.55,45.55,0,5
0.018564,0.40765,0.0010438,44.636,98.715,-0.42751,0.00019493,4.714e-07,-0.54554,85.984,-0.43412,44.643,98.715,0,1,20.625,45.625,0,5
0.018569,0.40832,0.0010429,44.654,98.611,-0.4217,0.00019432,-1.2537e-07,-0.53681,85.885,-0.4281,44.66,98.611,0,1,20.7,45.7,0,5
0.018575,0.40899,0.001042,44.672,98.507,-0.41589,0.0001937,-6.5848e-07,-0.52807,85.786,-0.42208,44.678,98.507,0,1,20.775,45.775,0,5
0.01858,0.40966,0.0010411,44.69,98.402,-0.41009,0.00019307,-1.1279e-06,-0.51934,85.687,-0.41607,44.696,98.402,0,1,20.85,45.85,0,5
0.018586,0.41033,0.0010402,44.708,98.298,-0.40429,0.00019243,-1.5337e-06,-0.51061,85.588,-0.41007,44.714,98.298,0,1,20.925,45.925,0,5
0.018591,0.411,0.0010393,44.726,98.193,-0.3985,0.00019179,-1.8758e-06,-0.50187,85.489,-0.40408,44.732,98.193,0,1,21,46,0,5
0.018597,0.41167,0.0010385,44.744,98.089,-0.3927,0.00019113,-2.1543e-06,-0.49314,85.39,-0.39809,44.75,98.089,0,1,21.075,46.075,0,5
0.018602,0.41234,0.0010376,44.762,97.984,-0.38691,0.00019047,-2.3691e-06,-0.48441,85.292,-0.39211,44.767,97.984,0,1,21.15,46.15,0,5
0.018608,0.41301,0.0010367,44.78,97.88,-0.38113,0.0001898,-2.5202e-06,-0.47568,85.193,-0.38614,44.785,97.88,0,1,21.225,46.225,0,5
0.018613,0.41368,0.0010358,44.798,97.775,-0.37535,0.00018912,-2.6077e-06,-0.46695,85.094,-0.38018,44.803,97.775,0,1,21.3,46.3,0,5
0.018619,0.41435,0.001035,44.816,97.671,-0.36957,0.00018844,-2.6315e-06,-0.45822,84.996,-0.37422,44.821,97.671,0,1,21.375,46.375,0,5
0.018624,0.41502,0.0010341,44.834,97.566,-0.3638,0.00018774,-2.5916e-06,-0.4495,84.897,-0.36827,44.839,97.566,0,1,21.45,46.45,0,5
0.01863,0.41569,0.0010332,44.852,97.462,-0.35803,0.00018704,-2.4881e-06,-0.44077,84.799,-0.36233,44.857,97.462,0,1,21.525,46.525,0,5
0.018636,0.41636,0.0010323,44.871,97.357,-0.35227,0.00018633,-2.321e-06,-0.43205,84.7,-0.35639,44.875,97.357,0,1,21.6,46.6,0,5
0.018641,0.41703,0.0010315,44.889,97.253,-0.34651,0.00018561,-2.0902e-06,-0.42332,84.602,-0.35047,44.893,97.253,0,1,21.675,46.675,0,5
0.018647,0.4177,0.0010306,44.907,97.148,-0.34075,0.00018488,-1.7957e-06,-0.4146,84.504,-0.34455,44.91,97.148,0,1,21.75,46.75,0,5
0.018651,0.41837,0.0010298,44.925,97.044,-0.335,-0.00018414,1.4376e-06,-0.40587,84.405,-0.33864,44.928,97.044,0.42762,1,21.825,46.825,0,5
0.018657,0.41904,0.0010289,44.943,96.939,-0.32925,-0.00018339,1.0158e-06,-0.39715,84.307,-0.33273,44.946,96.939,0.42672,1,21.9,46.9,0,5
0.018663,0.41971,0.001028,44.961,96.835,-0.3235,-0.00018264,5.3032e-07,-0.38843,84.209,-0.32683,44.964,96.835,0.42583,1,21.975,46.975,0,5
0.018668,0.42038,0.0010272,44.979,96.73,-0.31776,-0.00018188,-1.8794e-08,-0.37971,84.111,-0.32094,44.982,96.73,0.42494,1,22.05,47.05,0,5
0.018674,0.42105,0.0010263,44.997,96.626,-0.31203,-0.00018111,-6.3157e-07,-0.37099,84.013,-0.31506,45,96.626,0.42404,1,22.125,47.125,0,5
0.01868,0.42172,0.0010255,45.015,96.521,-0.30629,-0.00018033,-1.308e-06,-0.36227,83.915,-0.30919,45.018,96.521,0.42315,1,22.2,47.2,0,5
0.018686,0.42239,0.0010246,45.033,96.417,-0.30056,-0.00017954,-2.0481e-06,-0.35355,83.817,-0.30332,45.036,96.417,0.42226,1,22.275,47.275,0,5
0.018692,0.42306,0.0010238,45.051,96.312,-0.29484,-0.00017875,-2.8518e-06,-0.34484,83.719,-0.29746,45.054,96.312,0.42136,1,22.35,47.35,0,5
0.018697,0.42373,0.0010229,45.069,96.208,-0.28912,-0.00017794,-3.7192e-06,-0.33612,83.621,-0.29161,45.072,96.208,0.42047,1,22.425,47.425,0,5
0.018703,0.4244,0.0010221,45.087,96.103,-0.2834,-0.00017713,-4.6502e-06,-0.3274,83.523,-0.28576,45.089,96.103,0.41958,1,22.5,47.5,0,5
0.018709,0.42507,0.0010212,45.092,96.007,-0.27954,-0.00018524,-4.1611e-06,-0.3223,83.434,-0.28183,45.094,96.007,0.41895,1,22.575,47.575,0,5
0.018715,0.42574,0.0010204,45.097,95.911,-0.2757,-0.00018477,-3.6443e-06,-0.31723,83.346,-0.27792,45.099,95.911,0.41833,1,22.65,47.65,0,5
0.018721,0.42641,0.0010196,45.102,95.815,-0.27186,-0.00018429,-3.1556e-06,-0.31215,83.258,-0.27401,45.104,95.815,0.41771,1,22.725,47.725,0,5
0.018727,0.42708,0.0010187,45.107,95.719,-0.26803,-0.00018382,-2.695e-06,-0.30708,83.17,-0.27011,45.109,95.719,0.41708,1,22.8,47.8,0,5
0.018732,0.42775,0.0010179,45.111,95.623,-0.26419,-0.00018334,-2.2625e-06,-0.302,83.082,-0.2662,45.113,95.623,0.41646,1,22.875,47.875,0,5
0.018738,0.42842,0.0010171,45.116,95.528,-0.26036,-0.00018285,-1.8582e-06,-0.29692,82.995,-0.2623,45.118,95.528,0.41584,1,22.95,47.95,0,5
0.018744,0.42909,0.0010162,45.121,95.432,-0.25652,-0.00018236,-1.4819e-06,-0.29184,82.907,-0.2584,45.123,95.432,0.41522,1,23.025,48.025,0,5
0.01875,0.42976,0.0010154,45.126,95.336,-0.25269,-0.00018187,-1.1338e-06,-0.28676,82.819,-0.2545,45.128,95.336,0.4146,1,23.1,48.1,0,5
0.018756,0.43043,0.0010146,45.131,95.24,-0.24886,-0.00018138,-8.1384e-07,-0.28168,82.731,-0.25061,45.133,95.24,0.41397,1,23.175,48.175,0,5
0.018764,0.4311,0.0010137,45.136,95.144,-0.24503,0.00018088,5.2193e-07,-0.27659,82.643,-0.24672,45.138,95.144,0,1,23.25,48.25,0,5
0.018769,0.43177,0.0010129,45.141,95.048,-0.2412,0.00018037,2.5815e-07,-0.27151,82.555,-0.24283,45.142,95.048,0,1,23.325,48.325,0,5
0.018775,0.43244,0.0010121,45.146,94.952,-0.23737,0.00017987,2.2496e-08,-0.26642,82.468,-0.23894,45.147,94.952,0,1,23.4,48.4,0,5
0.018781,0.43311,0.0010112,45.151,94.857,-0.23355,0.00017936,-1.8504e-07,-0.26133,82.38,-0.23505,45.152,94.857,0,1,23.475,48.475,0,5
0.018787,0.43378,0.0010104,45.155,94.761,-0.22972,0.00017884,-3.6447e-07,-0.25624,82.292,-0.23117,45.157,94.761,0,1,23.55,48.55,0,5
0.018793,0.43445,0.0010096,45.16,94.665,-0.22589,0.00017833,-5.1578e-07,-0.25115,82.205,-0.22728,45.162,94.665,0,1,23.625,48.625,0,5
0.018799,0.43512,0.0010088,45.165,94.569,-0.22207,0.0001778,-6.3898e-07,-0.24606,82.117,-0.2234,45.167,94.569,0,1,23.7,48.7,0,5
0.018805,0.43579,0.001008,45.17,94.473,-0.21825,0.00017728,-7.3407e-07,-0.24097,82.03,-0.21953,45.171,94.473,0,1,23.775,48.775,0,5
0.018812,0.43646,0.0010071,45.175,94.377,-0.21442,0.00017675,-8.0104e-07,-0.23588,81.942,-0.21565,45.176,94.377,0,1,23.85,48.85,0,5
0.018818,0.43713,0.0010063,45.18,94.281,-0.2106,0.00017622,-8.399e-07,-0.23078,81.854,-0.21178,45.181,94.281,0,1,23.925,48.925,0,5
0.018824,0.4378,0.0010055,45.185,94.185,-0.20678,0.00017568,-8.5064e-07,-0.22569,81.767,-0.20791,45.186,94.185,0,1,24,49,0,5
0.01883,0.43847,0.0010047,45.19,94.09,-0.20296,0.00017514,-8.3328e-07,-0.22059,81.679,-0.20404,45.191,94.09,0,1,24.075,49.075,0,5
0.018836,0.43914,0.0010039,45.195,93.994,-0.19915,0.0001746,-7.878e-07,-0.21549,81.592,-0.20017,45.196,93.994,0,1,24.15,49.15,0,5
0.018842,0.43981,0.0010031,45.199,93.898,-0.19533,0.00017405,-7.1421e-07,-0.21039,81.505,-0.1963,45.2,93.898,0,1,24.225,49.225,0,5
0.018847,0.44048,0.0010023,45.204,93.802,-0.19151,-0.0001735,6.125e-07,-0.20529,81.417,-0.19244,45.205,93.802,0.40464,1,24.3,49.3,0,5
