"U:0","U:1","U:2","S:0","S:1","S:2","S:3","S:4","S:5","S:6","S:7","S:8","S:9","ERROR","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.020296,-0.020803,-6.7763e-21,14.223,74.393,-0.17281,0.0010822,0,8.6736e-19,68.522,-0.17282,14.223,74.393,2.2529,1,10.77,61.57,0,0
0.020293,-0.020743,0,14.295,74.063,-0.1705,0.0013168,0,0,68.173,-0.17051,14.295,74.063,2.2541,1,10.871,61.671,0,0
0.020289,-0.020683,0,14.366,73.733,-0.16819,0.0015514,0,-4.3368e-19,67.824,-0.1682,14.366,73.733,2.2552,1,10.973,61.773,0,0
0.020286,-0.020622,-6.7763e-21,14.438,73.403,-0.16588,0.001786,0,-8.6736e-19,67.476,-0.16589,14.438,73.403,2.2564,1,11.074,61.874,0,0
0.020282,-0.020562,0,14.509,73.073,-0.16357,0.0020205,0,-4.3368e-19,67.127,-0.16358,14.509,73.073,2.2575,1,11.176,61.976,0,0
0.020279,-0.020502,0,14.58,72.743,-0.16126,0.0022551,0,-4.3368e-19,66.778,-0.16127,14.58,72.743,2.2587,1,11.278,62.078,0,0
0.020275,-0.020442,0,14.652,72.413,-0.15895,0.0024897,0,0,66.429,-0.15896,14.652,72.413,2.2598,1,11.379,62.179,0,0
0.020272,-0.020382,3.3881e-21,14.723,72.083,-0.15664,0.0027243,0,-2.1684e-19,66.08,-0.15665,14.723,72.083,2.261,1,11.481,62.281,0,0
0.020268,-0.020322,0,14.794,71.753,-0.15433,0.0029589,0,-4.3368e-19,65.731,-0.15434,14.794,71.753,2.2622,1,11.582,62.382,0,0
0.020265,-0.020262,0,14.866,71.423,-0.15202,0.0031935,0,-2.1684e-19,65.382,-0.15203,14.866,71.423,2.2633,1,11.684,62.484,0,0
0.020261,-0.020202,1.1858e-20,14.937,71.093,-0.14971,0.0034281,0,-2.1684e-19,65.033,-0.14972,14.937,71.093,2.2645,1,11.786,62.586,0,0
0.020258,-0.020142,-3.3881e-21,15.008,70.763,-0.1474,0.0036627,0,0,64.685,-0.14741,15.008,70.763,2.2656,1,11.887,62.687,0,0
0.020254,-0.020082,-8.4703e-21,15.08,70.433,-0.14509,0.0038973,-4.2352e-22,6.5052e-19,64.336,-0.1451,15.08,70.433,2.2668,1,11.989,62.789,0,0
0.020251,-0.020022,2.5411e-21,15.151,70.103,-0.14278,0.0041319,-4.2352e-22,-2.1684e-19,63.987,-0.14279,15.151,70.103,2.2679,1,12.09,62.89,0,0
0.020247,-0.019962,4.7414e-21,15.223,69.773,-0.14047,0.0043665,-1.1423e-21,1.3194e-19,63.638,-0.14048,15.223,69.773,2.2691,1,12.192,62.992,0,0
0.020245,-0.019902,6.7763e-21,15.278,69.471,-0.13853,0.0045748,-2.4557e-12,-4.3368e-19,63.327,-0.13853,15.278,69.471,2.2712,1,12.294,63.094,0,0
0.020243,-0.019842,0,15.333,69.169,-0.13658,0.0047832,-4.9113e-12,4.3368e-19,63.016,-0.13658,15.333,69.169,2.2732,1,12.395,63.195,0,0
0.020241,-0.019782,6.7763e-21,15.388,68.867,-0.13463,0.0049915,-7.3669e-12,-4.3368e-19,62.704,-0.13463,15.388,68.867,2.2753,1,12.497,63.297,0,0
0.020239,-0.019722,0,15.443,68.565,-0.13268,0.0051998,-9.8225e-12,0,62.393,-0.13268,15.443,68.565,2.2774,1,12.598,63.398,0,0
0.020237,-0.019662,0,15.499,68.263,-0.13073,0.0054081,-1.2278e-11,0,62.082,-0.13073,15.499,68.263,2.2794,1,12.7,63.5,0,0
0.020235,-0.019602,6.7763e-21,15.554,67.962,-0.12878,0.0056165,-1.4734e-11,0,61.771,-0.12879,15.554,67.962,2.2815,1,12.802,63.602,0,0
0.020233,-0.019542,6.7763e-21,15.609,67.66,-0.12683,0.0058248,-1.7189e-11,0,61.459,-0.12684,15.609,67.66,2.2836,1,12.903,63.703,0,0
0.020231,-0.019482,0,15.664,67.358,-0.12489,0.0060331,-1.9645e-11,0,61.148,-0.12489,15.664,67.358,2.2856,1,13.005,63.805,0,0
0.020229,-0.019422,6.7763e-21,15.719,67.056,-0.12294,0.0062414,-2.2101e-11,4.3368e-19,60.837,-0.12294,15.719,67.056,2.2877,1,13.106,63.906,0,0
0.020227,-0.019362,0,15.775,66.754,-0.12099,0.0064498,-2.4556e-11,0,60.526,-0.12099,15.775,66.754,2.2898,1,13.208,64.008,0,0
0.020225,-0.019302,3.3881e-21,15.83,66.452,-0.11904,0.0066581,-2.7012e-11,-2.1684e-19,60.215,-0.11904,15.83,66.452,2.2918,1,13.31,64.11,0,0
0.020223,-0.019242,0,15.885,66.15,-0.11709,0.0068664,-2.9468e-11,0,59.903,-0.11709,15.885,66.15,2.2939,1,13.411,64.211,0,0
0.020221,-0.019182,0,15.94,65.849,-0.11514,0.0070747,-3.1923e-11,0,59.592,-0.11515,15.94,65.849,2.296,1,13.513,64.313,0,0
0.02022,-0.019122,0,15.995,65.547,-0.1132,0.007283,-3.4379e-11,2.1684e-19,59.281,-0.1132,15.995,65.547,2.298,1,13.614,64.414,0,0
0.020218,-0.019062,-1.6941e-21,16.05,65.245,-0.11125,0.0074914,-3.6835e-11,-1.0842e-19,58.97,-0.11125,16.05,65.245,2.3001,1,13.716,64.516,0,0
0.020216,-0.019002,-1.0164e-20,16.106,64.943,-0.1093,0.0076997,-3.929e-11,-2.1684e-19,58.659,-0.1093,16.106,64.943,2.3022,1,13.818,64.618,0,0
0.020214,-0.018942,-1.6941e-21,16.161,64.641,-0.10735,0.007908,-4.1746e-11,-3.2526e-19,58.347,-0.10735,16.161,64.641,2.3042,1,13.919,64.719,0,0
0.020212,-0.018882,9.3174e-21,16.216,64.339,-0.1054,0.0081163,-4.4201e-11,-1.0842e-19,58.036,-0.1054,16.216,64.339,2.3063,1,14.021,64.821,0,0
0.02021,-0.018822,-4.2352e-22,16.271,64.037,-0.10345,0.0083247,-4.6657e-11,1.0842e-19,57.725,-0.10345,16.271,64.037,2.3084,1,14.122,64.922,0,0
0.020208,-0.018761,6.7763e-21,16.326,63.735,-0.1015,0.008533,-4.9113e-11,-2.1684e-19,57.414,-0.10151,16.326,63.735,2.3104,1,14.224,65.024,0,0
0.020207,-0.018701,0,16.368,63.458,-0.099904,0.0086958,-4.6657e-11,0,57.135,-0.099905,16.368,63.458,2.3135,1,14.326,65.126,0,0
0.020206,-0.018641,0,16.41,63.181,-0.098303,0.0088586,-4.4201e-11,0,56.856,-0.098304,16.41,63.181,2.3166,1,14.427,65.227,0,0
0.020206,-0.018581,0,16.451,62.903,-0.096702,0.0090214,-4.1746e-11,2.1684e-19,56.577,-0.096703,16.451,62.903,2.3197,1,14.529,65.329,0,0
0.020205,-0.018521,-6.7763e-21,16.493,62.626,-0.095102,0.0091842,-3.929e-11,2.1684e-19,56.298,-0.095102,16.493,62.626,2.3228,1,14.63,65.43,0,0
0.020204,-0.018461,6.7763e-21,16.535,62.348,-0.093501,0.009347,-3.6835e-11,0,56.019,-0.093501,16.535,62.348,2.3259,1,14.732,65.532,0,0
0.020203,-0.018401,0,16.576,62.071,-0.0919,0.0095098,-3.4379e-11,2.1684e-19,55.74,-0.0919,16.576,62.071,2.329,1,14.834,65.634,0,0
0.020203,-0.018341,0,16.618,61.793,-0.090299,0.0096726,-3.1923e-11,2.1684e-19,55.461,-0.090299,16.618,61.793,2.332,1,14.935,65.735,0,0
0.020202,-0.018281,0,16.659,61.516,-0.088698,0.0098354,-2.9468e-11,0,55.183,-0.088699,16.659,61.516,2.3351,1,15.037,65.837,0,0
0.020201,-0.018221,6.7763e-21,16.701,61.239,-0.087097,0.0099982,-2.7012e-11,0,54.904,-0.087098,16.701,61.239,2.3382,1,15.138,65.938,0,0
0.020201,-0.018161,-3.3881e-21,16.743,60.961,-0.085496,0.010161,-2.4556e-11,-1.0842e-19,54.625,-0.085497,16.743,60.961,2.3413,1,15.24,66.04,0,0
0.0202,-0.018101,6.7763e-21,16.784,60.684,-0.083895,0.010324,-2.2101e-11,0,54.346,-0.083896,16.784,60.684,2.3444,1,15.342,66.142,0,0
0.020199,-0.018041,0,16.826,60.406,-0.082294,0.010487,-1.9645e-11,1.0842e-19,54.067,-0.082295,16.826,60.406,2.3475,1,15.443,66.243,0,0
0.020199,-0.017981,0,16.868,60.129,-0.080694,0.010649,-1.7189e-11,0,53.788,-0.080694,16.868,60.129,2.3506,1,15.545,66.345,0,0
0.020198,-0.017921,-1.0164e-20,16.909,59.851,-0.079093,0.010812,-1.4734e-11,2.1684e-19,53.509,-0.079093,16.909,59.851,2.3537,1,15.646,66.446,0,0
0.020197,-0.017861,0,16.951,59.574,-0.077492,0.010975,-1.2278e-11,1.0842e-19,53.23,-0.077492,16.951,59.574,2.3567,1,15.748,66.548,0,0
0.020197,-0.017801,1.6941e-21,16.993,59.297,-0.075891,0.011138,-9.8226e-12,1.0842e-19,52.951,-0.075891,16.993,59.297,2.3598,1,15.85,66.65,0,0
0.020196,-0.017741,0,17.034,59.019,-0.07429,0.011301,-7.367e-12,0,52.672,-0.07429,17.034,59.019,2.3629,1,15.951,66.751,0,0
0.020195,-0.017681,-8.4703e-22,17.076,58.742,-0.072689,0.011463,-4.9113e-12,0,52.394,-0.07269,17.076,58.742,2.366,1,16.053,66.853,0,0
0.020194,-0.017621,8.4703e-22,17.117,58.464,-0.071088,0.011626,-2.4557e-12,1.3553e-20,52.115,-0.071089,17.117,58.464,2.3691,1,16.154,66.954,0,0
0.020194,-0.017561,9.7137e-21,17.159,58.187,-0.069487,0.011789,-5.3027e-18,-1.5759e-19,51.836,-0.069488,17.159,58.187,2.3722,1,16.256,67.056,0,0
0.020194,-0.0175,0,17.189,57.931,-0.068188,0.011898,3.3881e-21,0,51.585,-0.068188,17.189,57.931,2.3764,1,16.358,67.158,0,0
0.020195,-0.01744,0,17.22,57.674,-0.066888,0.012007,3.3881e-21,-1.0842e-19,51.334,-0.066888,17.22,57.674,2.3807,1,16.459,67.259,0,0
0.020195,-0.01738,-6.7763e-21,17.25,57.418,-0.065588,0.012116,0,1.0842e-19,51.083,-0.065588,17.25,57.418,2.385,1,16.561,67.361,0,0
0.020195,-0.01732,0,17.28,57.162,-0.064288,0.012225,0,-1.0842e-19,50.832,-0.064289,17.28,57.162,2.3893,1,16.662,67.462,0,0
0.020196,-0.01726,6.7763e-21,17.31,56.906,-0.062989,0.012334,0,-2.1684e-19,50.581,-0.062989,17.31,56.906,2.3935,1,16.764,67.564,0,0
0.020196,-0.0172,6.7763e-21,17.341,56.65,-0.061689,0.012443,0,-1.0842e-19,50.33,-0.061689,17.341,56.65,2.3978,1,16.866,67.666,0,0
0.020197,-0.01714,-3.3881e-21,17.371,56.394,-0.060389,0.012552,0,0,50.079,-0.060389,17.371,56.394,2.4021,1,16.967,67.767,0,0
0.020197,-0.01708,0,17.401,56.138,-0.05909,0.012661,0,-1.0842e-19,49.828,-0.05909,17.401,56.138,2.4064,1,17.069,67.869,0,0
0.020198,-0.01702,6.7763e-21,17.431,55.881,-0.05779,0.01277,0,-5.421e-20,49.577,-0.05779,17.431,55.881,2.4106,1,17.17,67.97,0,0
0.020198,-0.01696,0,17.462,55.625,-0.05649,0.012879,1.6941e-21,5.421e-20,49.326,-0.05649,17.462,55.625,2.4149,1,17.272,68.072,0,0
0.020198,-0.0169,-3.3881e-21,17.492,55.369,-0.05519,0.012988,0,5.421e-20,49.075,-0.05519,17.492,55.369,2.4192,1,17.374,68.174,0,0
0.020199,-0.01684,3.3881e-21,17.522,55.113,-0.053891,0.013097,-1.6941e-21,0,48.824,-0.053891,17.522,55.113,2.4235,1,17.475,68.275,0,0
0.020199,-0.01678,0,17.552,54.857,-0.052591,0.013206,0,5.421e-20,48.573,-0.052591,17.552,54.857,2.4278,1,17.577,68.377,0,0
0.0202,-0.01672,-3.3881e-21,17.583,54.601,-0.051291,0.013315,0,0,48.322,-0.051291,17.583,54.601,2.432,1,17.678,68.478,0,0
0.0202,-0.01666,0,17.613,54.344,-0.049991,0.013424,1.6941e-21,-2.7105e-20,48.071,-0.049991,17.613,54.344,2.4363,1,17.78,68.58,0,0
0.020201,-0.0166,1.6941e-21,17.643,54.088,-0.048692,0.013533,8.4703e-22,0,47.82,-0.048692,17.643,54.088,2.4406,1,17.882,68.682,0,0
0.020201,-0.016539,1.6941e-21,17.673,53.832,-0.047392,0.013642,2.5411e-21,-2.7105e-20,47.569,-0.047392,17.673,53.832,2.4449,1,17.983,68.783,0,0
0.020201,-0.016479,-5.0822e-21,17.704,53.576,-0.046092,0.013751,-1.2705e-21,-1.3553e-20,47.318,-0.046092,17.704,53.576,2.4491,1,18.085,68.885,0,0
0.020202,-0.016419,-4.2352e-21,17.734,53.32,-0.044792,0.01386,-4.0234e-21,2.0329e-20,47.067,-0.044792,17.734,53.32,2.4534,1,18.186,68.986,0,0
0.020202,-0.016359,1.8387e-21,17.764,53.064,-0.043493,0.013969,-9.5069e-22,4.4448e-20,46.816,-0.043493,17.764,53.064,2.4577,1,18.288,69.088,0,0
0.020204,-0.016299,-6.7763e-21,17.785,52.826,-0.042439,0.014024,0,5.421e-20,46.59,-0.042439,17.785,52.826,2.4634,1,18.39,69.19,0,0
0.020205,-0.016239,0,17.805,52.589,-0.041385,0.014078,0,0,46.363,-0.041385,17.805,52.589,2.4691,1,18.491,69.291,0,0
0.020206,-0.016179,0,17.826,52.351,-0.040331,0.014132,0,0,46.136,-0.040331,17.826,52.351,2.4748,1,18.593,69.393,0,0
0.020208,-0.016119,0,17.847,52.113,-0.039277,0.014187,0,0,45.91,-0.039277,17.847,52.113,2.4806,1,18.694,69.494,0,0
0.020209,-0.016059,6.7763e-21,17.867,51.876,-0.038223,0.014241,0,2.7105e-20,45.683,-0.038223,17.867,51.876,2.4863,1,18.796,69.596,0,0
0.02021,-0.015999,0,17.888,51.638,-0.037169,0.014295,-3.3881e-21,0,45.456,-0.037169,17.888,51.638,2.492,1,18.898,69.698,0,0
0.020212,-0.015939,6.7763e-21,17.909,51.401,-0.036115,0.01435,-6.7763e-21,-2.7105e-20,45.23,-0.036115,17.909,51.401,2.4977,1,18.999,69.799,0,0
0.020213,-0.015879,3.3881e-21,17.929,51.163,-0.035061,0.014404,3.3881e-21,0,45.003,-0.035061,17.929,51.163,2.5034,1,19.101,69.901,0,0
0.020215,-0.015819,1.0164e-20,17.95,50.926,-0.034007,0.014459,-6.7763e-21,-2.7105e-20,44.776,-0.034007,17.95,50.926,2.5092,1,19.202,70.002,0,0
0.020216,-0.015759,-3.3881e-21,17.971,50.688,-0.032953,0.014513,0,0,44.55,-0.032953,17.971,50.688,2.5149,1,19.304,70.104,0,0
0.020217,-0.015699,-3.3881e-21,17.991,50.451,-0.031899,0.014567,0,0,44.323,-0.031899,17.991,50.451,2.5206,1,19.406,70.206,0,0
0.020219,-0.015638,-3.3881e-21,18.012,50.213,-0.030845,0.014622,0,0,44.096,-0.030845,18.012,50.213,2.5263,1,19.507,70.307,0,0
0.02022,-0.015578,-6.7763e-21,18.033,49.976,-0.029791,0.014676,1.6941e-21,0,43.87,-0.029791,18.033,49.976,2.5321,1,19.609,70.409,0,0
0.020221,-0.015518,1.6941e-21,18.053,49.738,-0.028737,0.01473,0,0,43.643,-0.028737,18.053,49.738,2.5378,1,19.71,70.51,0,0
0.020223,-0.015458,-1.6941e-21,18.074,49.501,-0.027683,0.014785,1.6941e-21,0,43.416,-0.027683,18.074,49.501,2.5435,1,19.812,70.612,0,0
0.020224,-0.015398,-1.6941e-21,18.095,49.263,-0.026629,0.014839,2.5411e-21,6.7763e-21,43.19,-0.026629,18.095,49.263,2.5492,1,19.914,70.714,0,0
0.020226,-0.015338,1.6941e-21,18.115,49.026,-0.025575,0.014893,2.5411e-21,6.7763e-21,42.963,-0.025575,18.115,49.026,2.5549,1,20.015,70.815,0,0
0.020227,-0.015278,-8.4703e-22,18.136,48.788,-0.024521,0.014948,1.2705e-21,-3.3881e-21,42.736,-0.024521,18.136,48.788,2.5607,1,20.117,70.917,0,0
0.020228,-0.015218,4.2352e-22,18.157,48.551,-0.023468,0.015002,1.2705e-21,-3.3881e-21,42.51,-0.023468,18.157,48.551,2.5664,1,20.218,71.018,0,0
0.02023,-0.015158,0,18.177,48.313,-0.022414,0.015056,-3.3881e-21,0,42.283,-0.022414,18.177,48.313,2.5721,1,20.32,71.12,0,0
0.020232,-0.015098,-6.7763e-21,18.19,48.092,-0.021553,0.01506,0,0,42.078,-0.021553,18.19,48.092,2.5797,1,20.422,71.222,0,0
0.020234,-0.015038,0,18.202,47.871,-0.020693,0.015063,0,0,41.872,-0.020693,18.202,47.871,2.5872,1,20.523,71.323,0,0
0.020236,-0.014978,0,18.215,47.65,-0.019833,0.015067,-3.3881e-21,0,41.667,-0.019833,18.215,47.65,2.5948,1,20.625,71.425,0,0
0.020238,-0.014918,0,18.228,47.428,-0.018972,0.01507,0,0,41.462,-0.018972,18.228,47.428,2.6023,1,20.726,71.526,0,0
0.020241,-0.014857,6.7763e-21,18.24,47.207,-0.018112,0.015074,0,-2.7105e-20,41.256,-0.018112,18.24,47.207,2.6099,1,20.828,71.628,0,0
0.020243,-0.014797,-3.3881e-21,18.253,46.986,-0.017252,0.015077,3.3881e-21,0,41.051,-0.017252,18.253,46.986,2.6174,1,20.93,71.73,0,0
0.020245,-0.014737,0,18.265,46.765,-0.016391,0.01508,3.3881e-21,-1.3553e-20,40.846,-0.016391,18.265,46.765,2.625,1,21.031,71.831,0,0
0.020247,-0.014677,-3.3881e-21,18.278,46.544,-0.015531,0.015084,3.3881e-21,0,40.64,-0.015531,18.278,46.544,2.6325,1,21.133,71.933,0,0
0.020249,-0.014617,3.3881e-21,18.29,46.323,-0.014671,0.015087,-6.7763e-21,4.0658e-20,40.435,-0.014671,18.29,46.323,2.6401,1,21.234,72.034,0,0
0.020252,-0.014557,-3.3881e-21,18.303,46.102,-0.013811,0.015091,-1.6941e-21,6.7763e-21,40.23,-0.013811,18.303,46.102,2.6476,1,21.336,72.136,0,0
0.020254,-0.014497,0,18.316,45.881,-0.01295,0.015094,-1.6941e-21,-4.0658e-20,40.025,-0.01295,18.316,45.881,2.6552,1,21.438,72.238,0,0
0.020256,-0.014437,3.3881e-21,18.328,45.659,-0.01209,0.015098,0,0,39.819,-0.01209,18.328,45.659,2.6627,1,21.539,72.339,0,0
0.020258,-0.014377,5.0822e-21,18.341,45.438,-0.01123,0.015101,-1.6941e-21,-6.7763e-21,39.614,-0.01123,18.341,45.438,2.6703,1,21.641,72.441,0,0
0.02026,-0.014317,0,18.353,45.217,-0.010369,0.015105,-1.6941e-21,-1.3553e-20,39.409,-0.010369,18.353,45.217,2.6778,1,21.742,72.542,0,0
0.020263,-0.014257,0,18.366,44.996,-0.0095091,0.015108,-1.6941e-21,6.7763e-21,39.203,-0.0095091,18.366,44.996,2.6854,1,21.844,72.644,0,0
0.020265,-0.014197,-3.3881e-21,18.378,44.775,-0.0086488,0.015111,5.0822e-21,-2.7105e-20,38.998,-0.0086488,18.378,44.775,2.6929,1,21.946,72.746,0,0
0.020267,-0.014136,1.6941e-21,18.391,44.554,-0.0077885,0.015115,1.6941e-21,8.4703e-21,38.793,-0.0077885,18.391,44.554,2.7005,1,22.047,72.847,0,0
0.020269,-0.014076,-5.0822e-21,18.404,44.333,-0.0069282,0.015118,1.2705e-21,6.7763e-20,38.587,-0.0069282,18.404,44.333,2.708,1,22.149,72.949,0,0
0.020271,-0.014016,0,18.416,44.111,-0.0060679,0.015122,-1.0588e-21,8.4703e-22,38.382,-0.0060679,18.416,44.111,2.7156,1,22.25,73.05,0,0
0.020274,-0.013956,8.7361e-21,18.429,43.89,-0.0052075,0.015125,1.133e-21,2.4346e-20,38.177,-0.0052076,18.429,43.89,2.7231,1,22.352,73.152,0,0
0.020276,-0.013896,-6.7763e-21,18.435,43.684,-0.0044971,0.015084,-3.3881e-21,0,37.99,-0.0044971,18.435,43.684,2.7331,1,22.454,73.254,0,0
0.020279,-0.013836,0,18.44,43.477,-0.0037866,0.015043,0,0,37.804,-0.0037866,18.44,43.477,2.7431,1,22.555,73.355,0,0
0.020282,-0.013776,0,18.446,43.27,-0.0030762,0.015002,0,0,37.618,-0.0030762,18.446,43.27,2.753,1,22.657,73.457,0,0
0.020285,-0.013716,0,18.452,43.064,-0.0023657,0.014962,-3.3881e-21,0,37.431,-0.0023657,18.452,43.064,2.763,1,22.758,73.558,0,0
0.020288,-0.013656,3.3881e-21,18.457,42.857,-0.0016552,0.014921,0,0,37.245,-0.0016553,18.457,42.857,2.773,1,22.86,73.66,0,0
0.020291,-0.013596,-3.3881e-21,18.463,42.65,-0.00094484,0.01488,0,5.421e-20,37.058,-0.00094487,18.463,42.65,2.783,1,22.962,73.762,0,0
0.020294,-0.013536,-6.7763e-21,18.469,42.444,-0.00023438,0.014839,0,-2.7105e-20,36.872,-0.00023441,18.469,42.444,2.7929,1,23.063,73.863,0,0
0.020297,-0.013475,0,18.475,42.237,0.00047608,0.014798,-1.6941e-21,-2.7105e-20,36.686,0.00047605,18.475,42.237,2.8029,1,23.165,73.965,0,0
0.0203,-0.013415,3.3881e-21,18.48,42.03,0.0011865,0.014757,1.6941e-21,-2.7105e-20,36.499,0.0011865,18.48,42.03,2.8129,1,23.266,74.066,0,0
0.020303,-0.013355,6.7763e-21,18.486,41.824,0.001897,0.014716,1.6941e-21,2.7105e-20,36.313,0.001897,18.486,41.824,2.8228,1,23.368,74.168,0,0
0.020306,-0.013295,0,18.492,41.617,0.0026075,0.014675,0,-2.7105e-20,36.126,0.0026074,18.492,41.617,2.8328,1,23.47,74.27,0,0
0.020308,-0.013235,3.3881e-21,18.498,41.41,0.0033179,0.014634,1.6941e-21,-1.3553e-20,35.94,0.0033179,18.498,41.41,2.8428,1,23.571,74.371,0,0
0.020311,-0.013175,0,18.503,41.204,0.0040284,0.014593,-1.6941e-21,-1.3553e-20,35.754,0.0040283,18.503,41.204,2.8527,1,23.673,74.473,0,0
0.020314,-0.013115,-3.3881e-21,18.509,40.997,0.0047388,0.014552,0,-1.3553e-20,35.567,0.0047388,18.509,40.997,2.8627,1,23.774,74.574,0,0
0.020317,-0.013055,-5.0822e-21,18.515,40.79,0.0054493,0.014511,0,2.7105e-20,35.381,0.0054493,18.515,40.79,2.8727,1,23.876,74.676,0,0
0.02032,-0.012995,1.6941e-21,18.521,40.584,0.0061598,0.01447,0,6.7763e-20,35.194,0.0061597,18.521,40.584,2.8827,1,23.978,74.778,0,0
0.020323,-0.012935,0,18.526,40.377,0.0068702,0.014429,3.3881e-21,2.0329e-20,35.008,0.0068702,18.526,40.377,2.8926,1,24.079,74.879,0,0
0.020326,-0.012874,1.6941e-21,18.532,40.17,0.0075806,0.014389,0,6.7763e-21,34.822,0.0075806,18.532,40.17,2.9026,1,24.181,74.981,0,0
0.020329,-0.012814,-1.2705e-21,18.538,39.964,0.0082911,0.014348,-1.0588e-21,4.0658e-20,34.635,0.008291,18.538,39.964,2.9126,1,24.282,75.082,0,0
0.020332,-0.012754,1.0202e-21,18.544,39.757,0.0090015,0.014307,-1.3213e-21,-2.6666e-20,34.449,0.0090015,18.543,39.757,2.9225,1,24.384,75.184,0,0
0.020335,-0.012694,0,18.543,39.563,0.0095966,0.014229,0,-5.421e-20,34.28,0.0095965,18.543,39.563,2.9359,1,24.486,75.286,0,0
0.020339,-0.012634,0,18.543,39.369,0.010192,0.014152,3.3881e-21,0,34.11,0.010192,18.543,39.369,2.9492,1,24.587,75.387,0,0
0.020342,-0.012574,6.7763e-21,18.543,39.176,0.010787,0.014075,3.3881e-21,0,33.941,0.010787,18.543,39.176,2.9625,1,24.689,75.489,0,0
0.020346,-0.012514,-3.3881e-21,18.543,38.982,0.011382,0.013997,-3.3881e-21,0,33.771,0.011382,18.543,38.982,2.9758,1,24.79,75.59,0,0
0.020349,-0.012454,0,18.543,38.788,0.011977,0.01392,0,0,33.602,0.011977,18.543,38.788,2.9891,1,24.892,75.692,0,0
0.020353,-0.012394,6.7763e-21,18.543,38.594,0.012572,0.013843,1.6941e-21,1.0842e-19,33.433,0.012572,18.543,38.594,3.0024,1,24.994,75.794,0,0
0.020356,-0.012334,3.3881e-21,18.543,38.4,0.013167,0.013766,0,5.421e-20,33.263,0.013167,18.543,38.4,3.0157,1,25.095,75.895,0,0
0.02036,-0.012273,-6.7763e-21,18.543,38.207,0.013762,0.013688,0,0,33.094,0.013762,18.543,38.207,3.0291,1,25.197,75.997,0,0
0.020363,-0.012213,0,18.543,38.013,0.014357,0.013611,-3.3881e-21,-5.421e-20,32.924,0.014357,18.543,38.013,3.0424,1,25.298,76.098,0,0
0.020367,-0.012153,3.3881e-21,18.543,37.819,0.014952,0.013534,1.6941e-21,0,32.755,0.014952,18.543,37.819,3.0557,1,25.4,76.2,0,0
0.02037,-0.012093,0,18.543,37.625,0.015547,0.013456,-1.6941e-21,-2.7105e-20,32.586,0.015547,18.543,37.625,3.069,1,25.502,76.302,0,0
0.020374,-0.012033,-1.6941e-21,18.543,37.431,0.016142,0.013379,3.3881e-21,2.7105e-20,32.416,0.016142,18.543,37.431,3.0823,1,25.603,76.403,0,0
0.020377,-0.011973,3.3881e-21,18.543,37.238,0.016737,0.013302,-1.6941e-21,2.7105e-20,32.247,0.016737,18.543,37.238,3.0956,1,25.705,76.505,0,0
0.020381,-0.011913,6.7763e-21,18.543,37.044,0.017332,0.013224,-5.0822e-21,9.4868e-20,32.078,0.017332,18.543,37.044,3.109,1,25.806,76.606,0,0
0.020384,-0.011853,-1.6941e-21,18.543,36.85,0.017927,0.013147,-8.4703e-22,1.3553e-20,31.908,0.017927,18.543,36.85,3.1223,1,25.908,76.708,0,0
0.020388,-0.011793,1.6941e-21,18.543,36.656,0.018522,0.01307,0,1.3553e-20,31.739,0.018522,18.543,36.656,3.1356,1,26.01,76.81,0,0
0.020391,-0.011733,2.5411e-21,18.543,36.462,0.019117,0.012992,1.2705e-21,0,31.569,0.019117,18.543,36.462,3.1489,1,26.111,76.911,0,0
0.020395,-0.011672,-6.3527e-21,18.543,36.268,0.019712,0.012915,-5.0822e-21,2.7105e-20,31.4,0.019712,18.543,36.268,3.1622,1,26.213,77.013,0,0
0.020398,-0.011612,1.4823e-21,18.543,36.075,0.020307,0.012838,-1.6941e-21,1.0164e-20,31.231,0.020307,18.543,36.075,3.1755,1,26.314,77.114,0,0
0.020402,-0.011552,0,18.543,35.881,0.020902,0.01276,0,0,31.061,0.020902,18.543,35.881,3.1889,1,26.416,77.216,0,0
0.020406,-0.011492,0,18.538,35.698,0.021408,0.012655,-3.3881e-21,0,30.907,0.021408,18.538,35.698,3.207,1,26.518,77.318,0,0
0.02041,-0.011432,3.3881e-21,18.533,35.516,0.021913,0.01255,0,0,30.753,0.021913,18.533,35.516,3.2252,1,26.619,77.419,0,0
0.020414,-0.011372,3.3881e-21,18.528,35.334,0.022419,0.012445,-3.3881e-21,5.421e-20,30.6,0.022419,18.528,35.334,3.2433,1,26.721,77.521,0,0
0.020418,-0.011312,6.7763e-21,18.523,35.151,0.022924,0.01234,0,0,30.446,0.022924,18.523,35.151,3.2615,1,26.822,77.622,0,0
0.020422,-0.011252,3.3881e-21,18.518,34.969,0.02343,0.012235,3.3881e-21,0,30.292,0.02343,18.518,34.969,3.2797,1,26.924,77.724,0,0
0.020426,-0.011192,3.3881e-21,18.513,34.787,0.023935,0.012129,3.3881e-21,0,30.138,0.023935,18.513,34.787,3.2978,1,27.026,77.826,0,0
0.02043,-0.011131,0,18.508,34.604,0.024441,0.012024,0,-5.421e-20,29.984,0.024441,18.508,34.604,3.316,1,27.127,77.927,0,0
