
 forces (fx,fy,fz) for set FIX and time  0.1000000E+01

       120 -7.666957E-14  4.087768E-13  7.453890E-15
       121  1.115024E-12  8.836785E-13  2.165217E-14
       122 -6.212316E-13 -4.933143E-13  1.213721E-14
       123  3.010154E-13 -7.693161E-13  2.289049E-14
       124 -1.478114E-13 -3.792242E-12  1.910126E-14
       125  1.096501E-13 -3.258425E-12 -1.178658E-14
       126  1.827346E-13 -3.131046E-13 -2.291407E-14
       127 -2.832822E-13  2.591149E-12 -9.100793E-15
       128 -3.831579E-13 -1.603011E-13 -1.419156E-14
       129  5.745931E-13 -8.509349E-14 -2.305469E-14
       130  4.545116E-13  2.998322E-12  2.032098E-14
       131 -5.201581E-13  4.766009E-13 -1.422170E-14
       132  2.990013E-13  5.435001E-13  4.007211E-15
