
 forces (fx,fy,fz) for set FIX and time  0.1000000E+01

 forces (fx,fy,fz) for set HOLE and time  0.1000000E+01

         1 -6.865758E-12 -7.704670E-13  3.465948E-14
         2 -1.862871E-12  9.593437E-13  1.119620E-13
         3  1.376066E-12  6.739526E-12  2.910302E-14
         4  8.350542E-13  1.488423E-11 -8.214356E-14
       137  4.008405E-12 -4.569567E-12  2.613052E-13
       138  2.364081E-12  6.659395E-12 -8.771532E-14
       139  8.129469E-13 -1.669692E-12  8.501613E-14
       140  7.368585E-12 -2.313677E-12  9.062747E-14
       141  1.636712E-12  6.909265E-12 -6.587897E-15
       142 -6.001371E-13 -4.546932E-12  1.399934E-13
       143 -1.260502E-13 -1.073811E-13 -1.883229E-14
       144  1.858439E-12 -5.299889E-12  1.578937E-15
       145  1.643206E-12 -2.954643E-12  5.600446E-15
       146  2.341526E-12 -4.788073E-12 -7.482757E-16
       147 -9.408897E-13 -5.122236E-12 -7.010528E-14
       148 -1.304429E-12  9.649503E-13 -8.182582E-15
       149  1.760619E-12  2.553430E-12  6.866567E-14
       150  2.368467E-12 -1.405182E-12  2.477442E-14
       151  1.593674E-12 -9.476351E-13 -4.591003E-14
       152 -1.986938E-12 -3.275532E-12  9.048995E-14
       153 -2.030354E-12  1.273749E-13 -3.931531E-14
       154 -2.011566E-13  1.116035E-12  1.312349E-13
       155  4.716281E-13  2.278201E-13 -7.716451E-14
       156  1.972706E-12 -3.955499E-12 -2.521578E-14
       157 -4.528265E-14 -6.458957E-12 -3.322922E-14
       158  1.485587E-12 -5.357940E-12 -7.496705E-14
       159  1.439714E-12  1.607162E-13  1.946669E-14
       160 -8.410744E-13  5.095413E-13 -3.462389E-14
       161  6.973976E-13  2.264393E-12 -2.173749E-14
       162 -1.567171E-12  2.564517E-12 -3.487136E-14
       163 -7.865391E-13  9.785375E-13  1.282579E-13
       164  5.415852E-13 -1.087908E-12 -3.080618E-14
       165 -9.046344E-13 -6.580738E-13  2.399236E-14
       166  3.116590E-12 -8.465090E-12 -7.307887E-14
       167  1.544792E-12  5.662470E-12  6.092918E-15
       168  5.451056E-12 -5.880317E-12 -1.830003E-14
       169 -1.133815E-13 -6.935924E-12  6.991539E-14
       170  6.939727E-13 -6.311745E-12 -7.583394E-14
       171 -4.083331E-13 -6.787584E-12  2.337765E-14
       172 -6.666560E-13  5.867107E-12 -1.322248E-13
       173 -3.899259E-13 -8.535134E-12 -5.274992E-14
       174  4.836478E-13  4.279323E-12 -1.818623E-14
       175 -2.017747E-12 -5.148424E-12 -2.425580E-14
       176 -5.602879E-13  6.376118E-12  3.453366E-14
       177 -4.663908E-12 -3.764017E-12 -1.505213E-14
       178  3.593792E-13  9.202084E-13  1.696174E-14
       179  4.652279E-12  7.631951E-13 -5.093321E-14
       180  1.520017E-12 -7.024803E-13  1.544561E-13
       181  8.140466E-14  4.310166E-12  1.159164E-14
       182 -1.174842E-13 -4.795596E-12 -9.239677E-14
       183  4.570464E-13  1.265256E-12  1.166634E-13
       184  4.485493E-13  1.595259E-12 -8.424251E-16
       185 -4.620634E-14  7.398741E-12 -7.694979E-14
       186  1.311159E-12 -5.807203E-12 -7.361267E-14
       187 -7.504515E-13  3.155128E-12  7.102701E-14
       188  6.185825E-13 -4.380999E-12  1.210136E-13
       189  1.293501E-12  1.180601E-12  4.882564E-14
       190  7.318789E-13 -4.690701E-13  7.836505E-14
       191 -1.562404E-12 -4.855354E-12 -4.186918E-16
       192 -1.869232E-13 -1.458018E-12  8.793267E-14
       193  7.365184E-13  1.413318E-12  5.521241E-14
       194 -1.136517E-12  2.275239E-12  8.025449E-14
       195  6.590117E-12  7.034484E-12 -9.691998E-14
       196 -6.895179E-13  2.589207E-12  5.215365E-14
       197 -3.249762E-13 -4.816147E-12 -5.803345E-14
       198  5.006551E-12 -1.824277E-12  5.330563E-14
       199  7.425718E-13  3.890582E-12  9.553907E-14
       200 -1.190110E-12 -6.781818E-12 -7.246672E-15
       201 -4.978865E-13  1.655846E-12 -4.888428E-14
       202 -4.281362E-12 -3.478669E-12 -7.945334E-14
       203 -1.868324E-12  1.428718E-12 -2.767662E-14
       204  1.379057E-12 -2.622819E-12 -3.583074E-14
       205 -3.955586E-13  3.659045E-12  7.546463E-14
       206 -4.540368E-12  2.669059E-12 -1.116269E-14
       207  1.598069E-12  2.213424E-12 -8.713792E-14
       208 -8.106849E-13  1.212000E-11 -6.936112E-14
